"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymA","gene-CDO30_21995","NP_436524.1","amidase",1,1,1,746601,746601,-0.1610322,-0.1610322,0.1610322,0.063,"shoot.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_22030","NP_436519.2","oxidoreductase",3,1,3,753366,753843,-0.1995005,-0.1074406,0.145285066666667,0.165666666666667,"shoot.plast-(A17-24)[3]","A17 only"
"pSymA","gene-CDO30_22035","NP_436518.1","molybdopterin dehydrogenase",3,1,3,755785,756105,-0.1780182,0.1093967,0.129446466666667,0.153333333333333,"shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[2]","A17 only"
"pSymA","gene-CDO30_22045","NP_436516.2","class I SAM-dependent methyltransferase",1,1,1,757921,757921,-0.1013499,-0.1013499,0.1013499,0.105,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22130","NP_436501.1","potassium-transporting ATPase A chain",3,1,3,776917,777004,-0.09869915,0.1678531,0.11695637,0.190333333333333,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_22135","NP_436500.1","potassium-transporting ATPase subunit B",2,1,2,777896,779471,0.0587595,0.09059325,0.074676375,0.27,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_22140","NP_436499.1","potassium-transporting ATPase subunit C",1,1,1,780136,780136,-0.08816092,-0.08816092,0.08816092,0.131,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22145","NP_436498.1","sensor histidine kinase KdpD",1,1,1,781862,781862,-0.1033224,-0.1033224,0.1033224,0.147,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22170","NP_436494.2","glutathione S-transferase family protein",2,1,2,787658,787708,-0.1294547,-0.1205819,0.1250183,0.131,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_22175","WP_003525475.1","adenylyltransferase",1,1,1,788272,788272,-0.0985214,-0.0985214,0.0985214,0.199,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22180","NP_436491.1","oxidoreductase",2,1,2,789982,790849,-0.1013192,0.1188232,0.1100712,0.136,"shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_22235","NP_436481.1","penicillin-binding protein 1A",4,1,4,802544,804152,-0.1167229,0.1537301,0.112845275,0.16625,"shoot.plast-(DZA-13)[3], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22240","NP_436480.1","LysR family transcriptional regulator",1,1,1,805163,805163,-0.08304651,-0.08304651,0.08304651,0.304,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22255","NP_436477.2","LysR family transcriptional regulator",1,1,1,808002,808002,0.1459096,0.1459096,0.1459096,0.073,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22295","WP_017265388.1","hypothetical protein",1,1,1,811763,811763,0.1165612,0.1165612,0.1165612,0.104,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22735","NP_436395.1","LysR family transcriptional regulator",2,1,2,893063,893210,-0.1415181,-0.06992463,0.105721365,0.2595,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_23055","WP_017266788.1","LysR family transcriptional regulator",1,1,1,955129,955129,0.09027054,0.09027054,0.09027054,0.274,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23105","NP_436324.1","LysR family transcriptional regulator",1,1,1,964480,964480,0.1237016,0.1237016,0.1237016,0.1,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23135","NP_436318.1","NmrA family protein",1,1,1,969835,969835,-0.07299507,-0.07299507,0.07299507,0.479,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23160","WP_015445499.1","class A beta-lactamase",1,1,1,974152,974152,-0.09950817,-0.09950817,0.09950817,0.126,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23335","YP_001314413.1","protease",3,1,3,1001352,1002369,-0.09068496,0.1086784,0.09142687,0.308666666666667,"shoot.plast-(DZA-13)[2], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23345","NP_436290.1","osmotically inducible protein C",3,1,3,1003823,1004234,-0.09474118,0.1052524,0.0971574833333333,0.250333333333333,"shoot.plast-(DZA-13)[2], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23435","NP_436274.1","FAD-binding oxidoreductase",4,1,4,1020709,1021639,-0.1529882,0.07192354,0.0989758725,0.34625,"shoot.plast+(DZA-13)[2], shoot.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",3,1,3,1023019,1023919,-0.06561464,0.08914212,0.07521436,0.469,"shoot.plast+(DZA-13)[2], shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23460","NP_436269.1","ABC transporter substrate-binding protein",1,1,1,1026908,1026908,-0.1064626,-0.1064626,0.1064626,0.46,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23475","YP_001314274.1","N-acetyltransferase",2,1,2,1030624,1030972,0.06516407,0.0685856,0.066874835,0.389,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23485","NP_436264.1","FAD-binding oxidoreductase",5,1,5,1032138,1033300,0.07974759,0.1174519,0.104210238,0.3602,"shoot.plast+(DZA-13)[5]","DZA only"
"pSymA","gene-CDO30_23490","NP_436263.1","NAD-dependent succinate-semialdehyde dehydrogenase",2,1,2,1034006,1034379,0.07329077,0.09823057,0.08576067,0.331,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23495","NP_436262.1","tartrate dehydrogenase",1,1,1,1035106,1035106,0.06656711,0.06656711,0.06656711,0.31,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23500","NP_436261.1","aldehyde dehydrogenase",1,1,1,1036975,1036975,0.07553616,0.07553616,0.07553616,0.193,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23525","NP_436257.2","N-acetyltransferase",1,1,1,1040816,1040816,0.081023,0.081023,0.081023,0.474,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23560","NP_436251.1","AraC family transcriptional regulator",1,1,1,1048281,1048281,0.09742779,0.09742779,0.09742779,0.258,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23565","NP_436250.2","AraC family transcriptional regulator",1,1,1,1048587,1048587,-0.08587508,-0.08587508,0.08587508,0.416,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23595","NP_436245.1","MFS transporter",2,1,2,1054623,1054680,-0.08299074,0.09690162,0.08994618,0.4815,"shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23600","NP_436244.1","MBL fold metallo-hydrolase",2,1,2,1055294,1055421,-0.1021265,0.06816503,0.085145765,0.42,"shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23660","NP_436233.1","adenylate/guanylate cyclase domain-containing protein",1,1,1,1067994,1067994,0.1066335,0.1066335,0.1066335,0.115,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23695","WP_003548655.1","hypothetical protein",1,1,1,1072020,1072020,-0.1885456,-0.1885456,0.1885456,0.058,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23750","NP_436218.1","phosphotransferase",1,1,1,1079298,1079298,0.09415626,0.09415626,0.09415626,0.147,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23800","NP_436209.1","TonB-dependent siderophore receptor",1,1,1,1090344,1090344,0.08932136,0.08932136,0.08932136,0.183,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23880","NP_436193.2","cysteine hydrolase",1,1,1,1108178,1108178,-0.09704878,-0.09704878,0.09704878,0.136,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23890","NP_436191.1","LysR family transcriptional regulator",1,1,1,1109609,1109609,-0.1239753,-0.1239753,0.1239753,0.095,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23905","NP_436188.1","adenine deaminase",1,1,1,1114818,1114818,0.0949922,0.0949922,0.0949922,0.122,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24000","NP_436170.1","arylsulfatase",1,1,1,1132835,1132835,-0.06607158,-0.06607158,0.06607158,0.45,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24005","NP_436169.1","haloacid dehalogenase-like hydrolase",1,1,1,1134877,1134877,0.147799,0.147799,0.147799,0.058,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24010","NP_436168.1","hypothetical protein",1,1,1,1137047,1137047,-0.06946862,-0.06946862,0.06946862,0.492,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24185","WP_017506755.1","hypothetical protein",1,1,1,1171293,1171293,-0.1362517,-0.1362517,0.1362517,0.131,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24305","YP_002823460.1","FAD-dependent oxidoreductase",1,1,1,1192620,1192620,-0.1405197,-0.1405197,0.1405197,0.147,"shoot.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_24350","NP_436107.2","adenylate/guanylate cyclase domain-containing protein",1,1,1,1203922,1203922,-0.1437011,-0.1437011,0.1437011,0.084,"shoot.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_24515","NP_436074.1","NADH-quinone oxidoreductase subunit G 2",2,1,2,1240768,1242105,-0.1782179,0.1576743,0.1679461,0.052,"shoot.plast+(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_24520","NP_436073.1","histidine kinase",2,1,2,1242384,1242423,-0.1144171,0.06542275,0.089919925,0.301,"shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24540","NP_436069.1","ABC transporter permease",2,1,2,1245609,1245708,0.07613203,0.08229378,0.079212905,0.4345,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_24550","NP_436067.1","ABC transporter ATP-binding protein",1,1,1,1247136,1247136,0.06653923,0.06653923,0.06653923,0.466,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24565","NP_436064.1","aromatic ring-hydroxylating dioxygenase subunit alpha",2,1,2,1250796,1250928,-0.1187542,-0.06687678,0.09281549,0.2905,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_24570","NP_436063.1","aromatic ring-hydroxylating dioxygenase subunit alpha",2,1,2,1251698,1252141,0.08881679,0.1425798,0.115698295,0.2775,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_24590","NP_436059.1","hypothetical protein",3,1,3,1256865,1257059,0.09222003,0.2053883,0.153359643333333,0.209333333333333,"shoot.plast+(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_24595","NP_436058.1","LysR family transcriptional regulator",3,1,3,1257226,1257946,0.07745516,0.08261679,0.0808217733333333,0.321333333333333,"shoot.plast+(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_24625","NP_436053.1","dehydrogenase",2,1,2,1263784,1265353,-0.06773127,0.1440861,0.105908685,0.2385,"shoot.plast+(DZA-13)[1], shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24645","NP_436049.1","aminopeptidase P family protein",3,1,3,1269791,1270937,-0.1613099,-0.06579295,0.12484135,0.233666666666667,"shoot.plast-(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_24650","NP_436048.1","isochorismatase",1,1,1,1270995,1270995,0.08607144,0.08607144,0.08607144,0.487,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24665","NP_436045.1","ABC transporter permease",1,1,1,1274048,1274048,-0.06362772,-0.06362772,0.06362772,0.471,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24675","NP_436043.1","muconate cycloisomerase",1,1,1,1275594,1275594,-0.1417608,-0.1417608,0.1417608,0.073,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24680","NP_436042.1","dehydrogenase",1,1,1,1276887,1276887,-0.06906591,-0.06906591,0.06906591,0.497,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24690","NP_436040.1","hypothetical protein",1,1,1,1278403,1278403,-0.0741243,-0.0741243,0.0741243,0.471,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24695","NP_436039.2","AraC family transcriptional regulator",1,1,1,1278743,1278743,-0.06720503,-0.06720503,0.06720503,0.435,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24705","NP_436037.1","acetyl-CoA acetyltransferase",2,1,2,1280552,1281595,-0.06860301,0.1174795,0.093041255,0.264,"shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24715","NP_436036.2","MFS transporter",1,1,1,1282782,1282782,0.1484847,0.1484847,0.1484847,0.052,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24720","NP_436035.2","hypothetical protein",2,1,2,1283724,1283730,0.08650989,0.1175629,0.102036395,0.2725,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_24730","NP_436033.1","5-dehydro-4-deoxyglucarate dehydratase",1,1,1,1286179,1286179,0.1346009,0.1346009,0.1346009,0.052,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24735","NP_436032.1","ABC transporter substrate-binding protein",2,1,2,1287219,1287495,0.1077775,0.1364362,0.12210685,0.1045,"shoot.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_24745","NP_436030.1","ABC transporter permease",1,1,1,1289113,1289113,-0.09336847,-0.09336847,0.09336847,0.471,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24750","NP_436029.1","ABC transporter ATP-binding protein",2,1,2,1290770,1291367,-0.0656179,0.1293875,0.0975027,0.296,"shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24870","NP_436006.1","LysR family transcriptional regulator",1,1,1,1315973,1315973,-0.0819024,-0.0819024,0.0819024,0.445,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24875","WP_014528683.1","FAD-binding oxidoreductase",2,1,2,1317594,1317628,-0.08138275,0.1108824,0.096132575,0.2955,"shoot.plast-(DZA-13)[1], shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_24890","NP_436003.1","ABC transporter substrate-binding protein",1,1,1,1320170,1320170,-0.06941544,-0.06941544,0.06941544,0.419,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_25005","NP_435982.2","dehydrogenase",1,1,1,1342097,1342097,0.06871109,0.06871109,0.06871109,0.314,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_25010","NP_435981.1","ABC transporter ATP-binding protein",2,1,2,1342644,1342803,-0.1245134,-0.1189812,0.1217473,0.089,"shoot.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_25040","YP_002000352.1","TetR/AcrR family transcriptional regulator",1,1,1,1349204,1349204,-0.1328415,-0.1328415,0.1328415,0.105,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_25045","NP_435975.1","hypothetical protein",1,1,1,1349345,1349345,-0.1469783,-0.1469783,0.1469783,0.094,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_25055","NP_435973.1","cupin",1,1,1,1351428,1351428,-0.06831805,-0.06831805,0.06831805,0.492,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_25070","NP_435970.1","alpha/beta hydrolase",1,1,1,1356053,1356053,0.1449107,0.1449107,0.1449107,0.052,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25175","NP_438064.1","two-component sensor histidine kinase",2,1,2,12633,12899,-0.1584907,0.09496201,0.126726355,0.2145,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25190","NP_438067.1","phosphomethylpyrimidine synthase ThiC",1,1,1,19333,19333,-0.1144658,-0.1144658,0.1144658,0.204,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25195","NP_438068.1","glycine oxidase ThiO",1,1,1,20476,20476,-0.09868922,-0.09868922,0.09868922,0.304,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25210","NP_438070.1","thiamine phosphate synthase",1,1,1,22280,22280,-0.1111018,-0.1111018,0.1111018,0.194,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25295","WP_014331479.1","LacI family transcriptional regulator",1,1,1,40266,40266,0.1774799,0.1774799,0.1774799,0.12,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25310","NP_438090.1","carboxynorspermidine decarboxylase",1,1,1,43539,43539,0.1183672,0.1183672,0.1183672,0.199,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25315","NP_438091.1","3-hydroxyacyl-CoA dehydrogenase",2,1,2,45001,45472,0.1557065,0.2112037,0.1834551,0.1305,"shoot.plast+(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_25320","NP_438092.1","2-(1%2C2-epoxy-1%2C2-dihydrophenyl)acetyl-CoA isomerase",1,1,1,46145,46145,0.2037921,0.2037921,0.2037921,0.147,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25325","NP_438093.1","acyl-CoA thioesterase",1,1,2,47023,47023,-0.08039612,0.1464601,0.11342811,0.157,"shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_25330","NP_438094.3","bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase",3,1,3,47862,48915,-0.1052483,-0.08843037,0.0941007,0.427333333333333,"shoot.plast-(A17-24)[3]","A17 only"
"pSymB","gene-CDO30_25335","NP_438095.1","phenylacetic acid degradation protein",1,1,1,50321,50321,-0.126559,-0.126559,0.126559,0.455,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25340","NP_438096.1","phenylacetate-CoA oxygenase subunit PaaJ",1,1,1,50658,50658,0.1731148,0.1731148,0.1731148,0.168,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25345","NP_438097.1","phenylacetate-CoA oxygenase subunit PaaI",2,1,2,51175,51555,-0.1276992,-0.1250561,0.12637765,0.327,"shoot.plast-(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_25355","NP_438099.1","phenylacetate-CoA oxygenase subunit PaaA",3,1,3,52407,52941,0.08635904,0.1182711,0.102559113333333,0.474333333333333,"shoot.plast+(A17-24)[3]","A17 only"
"pSymB","gene-CDO30_25365","NP_438101.1","DUF992 domain-containing protein",1,1,1,54649,54649,0.2188665,0.2188665,0.2188665,0.117,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25370","NP_438102.1","alpha-glucosidase/alpha-galactosidase",2,1,2,56199,56474,-0.1553546,0.2664002,0.2108774,0.131,"shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25375","NP_438103.1","ABC transporter ATP-binding protein",1,1,1,57511,57511,-0.1098895,-0.1098895,0.1098895,0.377,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25380","NP_438104.1","ABC transporter permease",1,1,1,59004,59004,0.2471966,0.2471966,0.2471966,0.126,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25390","NP_438106.1","periplasmic alpha-galactoside-binding protein",1,1,1,60899,60899,-0.1051227,-0.1051227,0.1051227,0.319,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25395","NP_438107.1","alpha-glucosidase/alpha-galactosidase",3,1,4,62969,64151,-0.1309479,0.238254,0.1379137375,0.2065,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25400","NP_438108.1","AraC family transcriptional regulator",1,1,1,65440,65440,-0.1607797,-0.1607797,0.1607797,0.157,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25405","NP_438109.1","LacI family transcriptional regulator",1,1,1,66620,66620,-0.1172963,-0.1172963,0.1172963,0.471,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25410","NP_438110.1","VapC toxin family PIN domain ribonuclease",1,1,1,66804,66804,-0.1580235,-0.1580235,0.1580235,0.168,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25415","YP_002822257.1","plasmid stabilization protein",1,1,1,67172,67172,0.2974773,0.2974773,0.2974773,0.052,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25420","NP_436541.1","sugar ABC transporter substrate-binding protein",3,1,4,68134,68734,-0.1631958,0.2184182,0.180511325,0.18575,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[2]","Both"
"pSymB","gene-CDO30_25440","NP_436545.1","ABC transporter ATP-binding protein",4,1,4,72932,73959,-0.09951458,0.09313068,0.0935162675,0.3165,"shoot.plast+(A17-24)[2], shoot.plast-(A17-24)[2]","A17 only"
"pSymB","gene-CDO30_25445","NP_436546.1","pyrroline-5-carboxylate reductase",2,1,2,74205,74649,-0.1319832,0.1129013,0.12244225,0.293,"shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25450","NP_436547.1","LysR family transcriptional regulator",1,1,1,75355,75355,0.2969048,0.2969048,0.2969048,0.052,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25465","NP_436550.1","catalase C",3,1,3,78680,79628,-0.1233056,-0.1003167,0.114016266666667,0.274,"shoot.plast-(A17-24)[3]","A17 only"
"pSymB","gene-CDO30_25470","NP_436551.1","ATP-dependent DNA ligase",3,1,3,80291,80544,-0.1351203,-0.1224285,0.129794333333333,0.221666666666667,"shoot.plast-(A17-24)[3]","A17 only"
"pSymB","gene-CDO30_25475","NP_436552.1","LysR family transcriptional regulator",2,1,2,81025,81488,-0.1193637,0.1204159,0.1198898,0.2615,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25480","NP_436553.1","alpha/beta hydrolase",1,1,1,82078,82078,0.1339983,0.1339983,0.1339983,0.283,"shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25485","NP_436554.1","ZIP family metal transporter",2,1,4,83256,83309,-0.1292092,0.2545745,0.1476539375,0.141,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[2]","Both"
"pSymB","gene-CDO30_25490","NP_436555.1","vitamin K epoxide reductase",2,1,2,85358,85958,-0.1163713,0.1278729,0.1221221,0.4765,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25495","NP_436556.1","gfo/Idh/MocA family oxidoreductase",2,1,2,86836,86919,-0.1217475,0.1365416,0.12914455,0.4685,"shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25500","NP_436557.1","LacI family transcriptional regulator",1,1,1,88022,88022,-0.09895512,-0.09895512,0.09895512,0.361,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25505","NP_436558.1","ABC transporter permease",2,1,2,89250,89801,-0.1877058,-0.1473018,0.1675038,0.0735,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25510","NP_436559.1","ABC transporter permease",5,1,5,90563,90815,-0.1733735,0.152038,0.13155289,0.2116,"shoot.plast-(DZA-13)[1], shoot.plast+(A17-24)[3], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25525","NP_436561.1","sugar ABC transporter substrate-binding protein",5,1,5,92746,93598,-0.1701662,0.1565973,0.147926924,0.2952,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[3], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_25530","NP_436562.1","dihydrolipoamide succinyltransferase",2,1,2,94310,94501,-0.1267732,0.3409005,0.23383685,0.1075,"shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25535","NP_436563.1","pyruvate dehydrogenase",3,1,5,95065,95623,-0.1423858,0.2098748,0.1589987,0.1562,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[2], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25540","NP_436564.1","Lrp/AsnC family transcriptional regulator",2,1,3,97084,97289,-0.1876297,0.1708879,0.165687433333333,0.116666666666667,"shoot.plast-(DZA-13)[2], shoot.plast+(A17-24)[1]","Both"
"pSymB","gene-CDO30_25555","NP_436565.1","dienelactone hydrolase family protein",2,1,3,98660,98758,-0.1741418,0.1023513,0.11770737,0.241,"shoot.plast+(DZA-13)[1], shoot.plast+(A17-24)[1], shoot.plast-(A17-24)[1]","Both"
"pSymB","gene-CDO30_25560","NP_436566.1","5-oxoprolinase",2,1,2,99041,99057,-0.2249941,0.358353,0.29167355,0.055,"shoot.plast-(A17-24)[1], shoot.plast+(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25580","NP_436570.1","tripartite tricarboxylate transporter permease",1,1,1,106250,106250,-0.1306907,-0.1306907,0.1306907,0.089,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25590","WP_014530042.1","prevent-host-death protein",1,1,1,108202,108202,-0.1139306,-0.1139306,0.1139306,0.246,"shoot.plast-(A17-24)[1]","A17 only"
"pSymB","gene-CDO30_25630","NP_436580.1","shikimate dehydrogenase",1,1,1,115782,115782,0.07272243,0.07272243,0.07272243,0.225,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25640","NP_436582.1","PLP-dependent aminotransferase family protein",1,1,1,116845,116845,-0.06482649,-0.06482649,0.06482649,0.435,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25660","NP_436586.1","glycosyl transferase",1,1,1,121569,121569,-0.1019712,-0.1019712,0.1019712,0.12,"shoot.plast-(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25670","NP_436588.1","plasmid partitioning protein RepB",2,1,2,124227,124297,-0.1469074,-0.1189798,0.1329436,0.0785,"shoot.plast-(DZA-13)[2]","DZA only"
"pSymB","gene-CDO30_25690","NP_436592.1","elongation factor G",1,1,1,128434,128434,0.06546241,0.06546241,0.06546241,0.408,"shoot.plast+(DZA-13)[1]","DZA only"
"pSymB","gene-CDO30_25700","NP_436594.1","alpha/beta hydrolase",2,1,2,130562,131048,-0.2405943,-0.1398106,0.19020245,0.058,"shoot.plast-(DZA-13)[1], shoot.plast-(A17-24)[1]","Both"
