"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymA","CDO30_21160","NP_435379.1","L-dehydroascorbate transporter large permease subunit",2,1,2,584466,584472,-0.1931593,0.3471798,0.27016955,0.165,"shoot-(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21165","NP_435378.1","TRAP transporter permease DctQ",6,1,8,585106,585452,-0.3280307,0.3468103,0.2464063,0.210625,"shoot+(DZA-1)[1], shoot-(A17-2)[4], shoot-(DZA-3)[2], shoot+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21170","NP_435377.1","fumarylacetoacetate hydrolase",3,1,4,585629,585839,-0.2429172,0.2009563,0.213715725,0.25775,"shoot-(A17-2)[2], shoot+(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21175","NP_435376.2","FadR family transcriptional regulator",2,1,2,587220,587518,-0.3281017,-0.1543413,0.2412215,0.2565,"shoot-(A17-2)[2]","2","A17 only","GxE"
"pSymA","CDO30_21185","NP_435374.1","NAD-dependent epimerase",1,1,1,589440,589440,-0.1850339,-0.1850339,0.1850339,0.283,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21190","NP_435373.1","NAD(P)-dependent oxidoreductase",2,1,3,590396,590514,-0.3159547,0.3169923,0.266318566666667,0.134666666666667,"shoot+(DZA-1)[1], shoot-(A17-2)[2]","1, 2","Both","other"
"pSymA","CDO30_21195","NP_435372.1","dihydroxy-acid dehydratase",2,1,4,592118,592463,-0.3019081,0.297317,0.284421075,0.0875,"shoot+(DZA-1)[2], shoot-(A17-2)[1], shoot-(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21210","NP_435369.1","transcription elongation factor GreAB",2,1,2,595623,595861,-0.2689553,0.2528821,0.2609187,0.1125,"shoot-(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21215","WP_014990337.1","hypothetical protein",2,1,2,596126,596157,-0.2019845,0.2594629,0.2307237,0.2305,"shoot-(DZA-1)[1], shoot+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","CDO30_21220","NP_435368.1","glutamate dehydrogenase",2,1,3,596694,597407,0.1922524,0.2438086,0.212986833333333,0.153666666666667,"shoot+(DZA-1)[1], shoot+(DZA-3)[2]","1, 3","DZA only","GxG"
"pSymA","CDO30_21225","NP_435367.2","dehydrogenase",3,1,3,598068,598747,-0.1602435,0.2791728,0.212589266666667,0.267,"shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21230","NP_435366.2","MFS transporter",2,1,2,599751,600392,0.2649415,0.3215547,0.2932481,0.0915,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_21240","NP_435364.1","GntR family transcriptional regulator",1,1,1,601928,601928,-0.2020218,-0.2020218,0.2020218,0.225,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21245","NP_435363.1","sorbosone dehydrogenase",1,1,1,602570,602570,0.3532018,0.3532018,0.3532018,0.063,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21260","YP_001313952.1","sugar ABC transporter ATP-binding protein",2,1,2,605763,606271,-0.2062262,0.1523007,0.17926345,0.272,"shoot-(A17-2)[1], shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21265","NP_435359.2","5-keto-4-deoxyuronate isomerase",1,1,3,606537,606537,-0.2853222,0.2306813,0.261324966666667,0.11,"shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21270","NP_435358.1","hypothetical protein",1,1,2,607650,607650,0.1707613,0.1953591,0.1830602,0.361,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21275","NP_435357.2","hypothetical protein",1,1,1,608174,608174,0.3046273,0.3046273,0.3046273,0.079,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21280","NP_435356.1","hypothetical protein",1,1,1,608655,608655,0.1613634,0.1613634,0.1613634,0.423,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21295","NP_435353.2","ABC transporter substrate-binding protein",2,1,2,611984,612530,-0.2729862,-0.1580571,0.21552165,0.2645,"shoot-(A17-2)[2]","2","A17 only","GxE"
"pSymA","CDO30_21345","NP_435345.1","hypothetical protein",1,1,2,619727,619727,-0.1821605,-0.1557712,0.16896585,0.293,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21355","NP_435343.1","MFS transporter",2,1,2,621605,622370,-0.1767064,0.2219912,0.1993488,0.327,"shoot+(DZA-3)[1], shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21365","NP_435341.1","PhzF family phenazine biosynthesis protein",1,1,2,624430,624430,-0.2564796,-0.2263256,0.2414026,0.136,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21380","YP_002823300.1","GYD domain-containing protein",1,1,1,626727,626727,0.3246902,0.3246902,0.3246902,0.073,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21390","NP_435338.1","polyphosphate kinase 2",3,1,3,628793,629351,-0.1826703,0.2525559,0.2027331,0.293,"shoot+(A17-2)[1], shoot-(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_21395","NP_435337.1","alpha/beta hydrolase",1,1,1,629800,629800,-0.183921,-0.183921,0.183921,0.482,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21410","NP_435334.1","hypothetical protein",2,1,2,632483,632574,-0.1740597,-0.1497373,0.1618985,0.3955,"shoot-(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_21420","NP_435332.2","secretin",3,1,3,633644,634097,-0.2080014,-0.1680951,0.187991033333333,0.307333333333333,"shoot-(A17-2)[2], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21425","NP_435330.1","GntR family transcriptional regulator",1,1,1,635161,635161,-0.206341,-0.206341,0.206341,0.403,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21435","NP_435328.1","TRAP transporter small permease",4,1,5,636899,637229,-0.2446043,0.1920772,0.19917902,0.224,"shoot-(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[2], shoot-(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21440","YP_001313846.1","TRAP transporter large permease",4,1,6,637720,638146,-0.2198421,0.2852699,0.232079383333333,0.355833333333333,"shoot+(A17-2)[3], shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21445","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",3,1,6,638790,639150,-0.2806515,0.3374951,0.228356183333333,0.317666666666667,"shoot+(DZA-1)[1], shoot-(A17-2)[1], shoot+(A17-2)[2], shoot+(DZA-3)[2]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21450","NP_435326.1","malonyl-CoA synthase",1,1,2,640242,640242,0.1661888,0.166351,0.1662699,0.393,"shoot+(A17-2)[1], shoot+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21460","NP_435324.1","hypothetical protein",1,1,1,642519,642519,-0.2113745,-0.2113745,0.2113745,0.152,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21470","NP_435322.1","anti-sigma factor",1,1,1,643814,643814,0.2607042,0.2607042,0.2607042,0.105,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21480","NP_435320.1","protease",1,1,1,645594,645594,0.237617,0.237617,0.237617,0.466,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21490","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",6,1,10,647508,649408,-0.2506429,0.2386045,0.20724084,0.2675,"shoot-(A17-2)[4], shoot+(A17-2)[2], shoot-(DZA-3)[4]","2, 3","Both","other"
"pSymA","CDO30_21495","NP_435317.2","AI-2E family transporter",6,1,9,650179,651505,-0.2442305,-0.148841,0.192291444444444,0.239777777777778,"shoot-(A17-2)[4], shoot-(DZA-3)[4], shoot-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_21505","NP_435316.1","hypothetical protein",3,1,5,652431,652928,-0.2149433,0.2406341,0.19692062,0.4314,"shoot+(A17-2)[2], shoot-(DZA-3)[1], shoot+(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_21515","NP_435314.1","fatty acid desaturase",2,1,3,653674,654076,-0.2010675,-0.1595633,0.176623,0.29,"shoot-(A17-2)[1], shoot-(DZA-3)[1], shoot-(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_21520","NP_435313.1","hypothetical protein",1,1,2,654629,654629,-0.3460332,0.3955273,0.37078025,0.052,"shoot+(DZA-3)[1], shoot-(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_21530","NP_435311.1","co-chaperone GroES",1,1,1,655931,655931,0.2289917,0.2289917,0.2289917,0.204,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_21535","NP_435310.1","molecular chaperone GroEL",3,1,3,656986,657834,-0.2569734,0.2291135,0.224120533333333,0.199,"shoot+(A17-2)[1], shoot-(DZA-3)[1], shoot+(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21540","NP_435309.1","hypothetical protein",1,1,2,658160,658160,-0.2861276,-0.2380059,0.26206675,0.11,"shoot-(A17-2)[1], shoot-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21550","NP_435307.1","cytochrome C",1,1,1,659049,659049,0.232553,0.232553,0.232553,0.225,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_21555","NP_435306.1","hypothetical protein",1,1,1,659880,659880,-0.2986842,-0.2986842,0.2986842,0.11,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21575","NP_435303.1","histidine kinase",4,1,5,662171,663300,-0.2766579,0.2060411,0.20464506,0.2284,"shoot-(A17-2)[1], shoot+(A17-2)[2], shoot-(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_21590","NP_435301.1","ABC transporter ATP-binding protein",1,1,1,666569,666569,0.2424318,0.2424318,0.2424318,0.183,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21600","NP_435299.1","ABC transporter permease",1,1,2,668468,668468,-0.2723668,-0.2718888,0.2721278,0.105,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21610","NP_435297.1","ABC transporter substrate-binding protein",1,1,1,670602,670602,-0.2313502,-0.2313502,0.2313502,0.183,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21615","NP_435296.1","amidohydrolase",1,1,1,671206,671206,0.2442915,0.2442915,0.2442915,0.099,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21620","NP_435295.1","LysR family transcriptional regulator",1,1,1,673079,673079,0.1646251,0.1646251,0.1646251,0.379,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21625","NP_435294.1","D-aminopeptidase",1,1,2,674598,674598,-0.2490147,-0.1849328,0.21697375,0.215,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21630","NP_435293.1","D-amino acid aminotransferase",3,1,3,675003,675659,-0.1952349,0.1931242,0.1925479,0.269,"shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot+(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_21635","NP_435292.1","BA14K family protein",1,1,1,676347,676347,-0.1896105,-0.1896105,0.1896105,0.382,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21670","NP_435285.1","amino acid ABC transporter permease",1,1,1,681265,681265,-0.2018364,-0.2018364,0.2018364,0.34,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21675","NP_435284.1","LacI family transcriptional regulator",1,1,1,682298,682298,-0.2245779,-0.2245779,0.2245779,0.199,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21680","NP_435283.1","aldose 1-epimerase",2,1,2,683563,683673,-0.275011,-0.1553221,0.21516655,0.2645,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21685","NP_435282.1","NAD(P)-dependent oxidoreductase",1,1,1,684879,684879,0.3138335,0.3138335,0.3138335,0.068,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21690","NP_435281.1","sugar ABC transporter ATP-binding protein",1,1,1,685330,685330,-0.1618971,-0.1618971,0.1618971,0.225,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21695","NP_435280.1","ABC transporter permease",2,1,3,686186,686348,-0.2259615,0.1841061,0.207298266666667,0.261666666666667,"shoot+(A17-2)[1], shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21700","YP_001314463.1","ABC transporter substrate-binding protein",2,1,2,686973,687334,0.330747,0.3769203,0.35383365,0.063,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21705","NP_435278.1","GntR family transcriptional regulator",2,1,2,687895,688134,0.1489668,0.1699877,0.15947725,0.4605,"shoot+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","CDO30_21710","NP_435277.2","dehydratase",2,1,3,689535,689754,-0.2565244,-0.1887803,0.224443,0.197333333333333,"shoot-(A17-2)[1], shoot-(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_21715","NP_435276.2","FadR family transcriptional regulator",4,1,4,690317,690521,-0.2315741,0.3475813,0.252857675,0.14675,"shoot-(DZA-3)[2], shoot+(DZA-3)[1], shoot+(A17-4)[1]","3, 4","Both","other"
"pSymA","CDO30_21720","NP_435275.1","GntR family transcriptional regulator",2,1,2,691312,691340,0.3140258,0.3812388,0.3476323,0.089,"shoot+(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21725","NP_435274.1","gluconolactonase",2,1,2,691769,692380,-0.4436663,0.2366311,0.3401487,0.2475,"shoot+(DZA-3)[1], shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21735","NP_435272.1","AGE family epimerase/isomerase",1,1,1,693530,693530,0.225515,0.225515,0.225515,0.13,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21740","YP_001314472.1","mandelate racemase",3,1,3,694634,695765,-0.2280446,0.1821821,0.1864595,0.392666666666667,"shoot-(DZA-3)[2], shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21780","NP_435265.2","NADPH:quinone reductase",3,1,4,699064,699394,-0.2246577,0.1897547,0.185454875,0.26825,"shoot-(A17-2)[1], shoot+(DZA-3)[2], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21785","NP_435264.2","LysR family transcriptional regulator",3,1,5,700097,700331,-0.2412019,0.1815388,0.19156192,0.2876,"shoot-(DZA-1)[1], shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_21790","NP_435263.1","ABC transporter ATP-binding protein",2,1,2,701005,701861,-0.2886361,0.4103365,0.3494863,0.068,"shoot-(DZA-1)[1], shoot+(A17-2)[1]","1, 2","Both","other"
"pSymA","CDO30_21795","NP_435262.1","protease",1,1,2,703334,703334,-0.2485902,-0.1932805,0.22093535,0.246,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21805","NP_435260.1","selenide%2C water dikinase SelD",1,1,1,706084,706084,0.378145,0.378145,0.378145,0.063,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21810","NP_435259.1","hypothetical protein",2,1,4,706383,706434,-0.2287815,-0.1982918,0.21368895,0.2305,"shoot-(A17-2)[2], shoot-(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_21815","NP_435258.2","transglutaminase family protein",2,1,3,707152,707268,-0.2589403,0.2097383,0.228014033333333,0.139666666666667,"shoot-(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21865","YP_002000327.1","hypothetical protein",1,1,1,713547,713547,0.2218033,0.2218033,0.2218033,0.194,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_21870","NP_435254.1","hypothetical protein",1,1,2,714012,714012,-0.1980348,-0.1889238,0.1934793,0.204,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21875","NP_435253.1","selenocysteine-specific translation elongation factor",3,1,4,714728,715555,-0.1755935,0.3947225,0.2655696,0.1515,"shoot+(A17-2)[1], shoot+(DZA-3)[1], shoot-(DZA-3)[1], shoot+(A17-4)[1]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_21885","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",6,1,7,718078,718807,-0.2203036,0.2897357,0.2452973,0.124857142857143,"shoot+(A17-2)[1], shoot+(A17-4)[5], shoot-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21890","NP_435250.1","formate dehydrogenase accessory protein FdhE",5,1,6,719005,719758,-0.2486664,0.2885481,0.241770533333333,0.1355,"shoot+(A17-2)[1], shoot-(DZA-3)[1], shoot+(A17-4)[4]","2, 3, 4","Both","Partially Universal"
"pSymA","CDO30_21895","NP_435249.1","formate dehydrogenase subunit gamma",1,1,1,720034,720034,0.2611569,0.2611569,0.2611569,0.105,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21905","NP_435247.1","formate dehydrogenase-N subunit alpha",3,1,3,722739,723640,-0.2332608,0.3752511,0.267526533333333,0.115,"shoot+(A17-2)[1], shoot-(A17-2)[1], shoot+(A17-4)[1]","2, 4","A17 only","GxG"
"pSymA","CDO30_21930","NP_436536.2","TetR/AcrR family transcriptional regulator",1,1,1,731528,731528,0.1944571,0.1944571,0.1944571,0.217,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21935","NP_436535.1","ABC transporter ATP-binding protein",4,1,4,732425,732965,0.1756868,0.2747146,0.21956965,0.16775,"shoot+(A17-2)[4]","2","A17 only","GxE"
"pSymA","CDO30_21945","NP_436533.2","TetR/AcrR family transcriptional regulator",1,1,1,735103,735103,0.35096,0.35096,0.35096,0.073,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21950","WP_017267459.1","LysR family transcriptional regulator",2,1,2,735303,735410,-0.207748,0.2548186,0.2312833,0.1465,"shoot-(A17-2)[1], shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21955","NP_436532.1","catalase/peroxidase HPI",1,1,1,737350,737350,-0.2014493,-0.2014493,0.2014493,0.257,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_21960","NP_436531.1","MFS transporter",1,1,2,738652,738652,-0.2235448,-0.1690269,0.19628585,0.22,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_21975","NP_436528.1","cytosine deaminase",2,1,2,741845,742139,-0.2749181,-0.1441344,0.20952625,0.275,"shoot-(DZA-1)[1], shoot-(A17-4)[1]","1, 4","Both","other"
"pSymA","CDO30_21985","NP_436526.1","ABC transporter permease",1,1,1,744262,744262,-0.2070148,-0.2070148,0.2070148,0.141,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22015","WP_013845185.1","hypothetical protein",1,1,1,750656,750656,-0.2814577,-0.2814577,0.2814577,0.073,"shoot-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_22030","NP_436519.2","oxidoreductase",4,1,4,753366,754987,-0.2730259,0.3547228,0.261209225,0.14125,"shoot-(DZA-1)[2], shoot+(A17-2)[2]","1, 2","Both","other"
"pSymA","CDO30_22035","NP_436518.1","molybdopterin dehydrogenase",1,1,1,755958,755958,-0.2984229,-0.2984229,0.2984229,0.073,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22060","NP_436514.1","NAD(P)-dependent oxidoreductase",1,1,1,759649,759649,0.3063236,0.3063236,0.3063236,0.052,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22130","NP_436501.1","potassium-transporting ATPase A chain",7,1,7,776451,777699,-0.3575949,0.1767305,0.2300922,0.224285714285714,"shoot+(DZA-1)[1], shoot-(A17-2)[3], shoot+(A17-2)[1], shoot-(DZA-3)[2]","1, 2, 3","Both","Partially Universal"
"pSymA","CDO30_22135","NP_436500.1","potassium-transporting ATPase subunit B",2,1,2,777896,778703,-0.1784683,0.2064425,0.1924554,0.178,"shoot+(DZA-3)[1], shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22145","NP_436498.1","sensor histidine kinase KdpD",2,1,2,781862,781966,0.206339,0.2068521,0.20659555,0.16,"shoot+(DZA-1)[1], shoot+(A17-2)[1]","1, 2","Both","other"
"pSymA","CDO30_22160","NP_436495.1","ATP-dependent helicase",1,1,1,786662,786662,-0.2998442,-0.2998442,0.2998442,0.089,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22170","NP_436494.2","glutathione S-transferase family protein",4,1,4,787514,787723,0.2159746,0.3528489,0.257773,0.118,"shoot+(DZA-1)[1], shoot+(A17-2)[3]","1, 2","Both","other"
"pSymA","CDO30_22180","NP_436491.1","oxidoreductase",1,1,1,790849,790849,-0.2078242,-0.2078242,0.2078242,0.152,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22205","NP_436486.1","sugar kinase",1,1,1,795742,795742,0.2211138,0.2211138,0.2211138,0.126,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22210","NP_436485.1","GGDEF domain-containing protein",1,1,1,797655,797655,-0.2740958,-0.2740958,0.2740958,0.094,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22220","NP_436483.2","SH3 domain-containing protein",1,1,1,799659,799659,0.3361188,0.3361188,0.3361188,0.094,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22230","NP_436482.1","penicillin-binding protein 2",1,1,1,801548,801548,0.3906896,0.3906896,0.3906896,0.063,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22235","NP_436481.1","penicillin-binding protein 1A",3,1,3,803377,804152,-0.148759,0.4073968,0.272573333333333,0.190333333333333,"shoot-(A17-2)[1], shoot+(DZA-3)[2]","2, 3","Both","other"
"pSymA","CDO30_22240","NP_436480.1","LysR family transcriptional regulator",1,1,1,805204,805204,0.2759341,0.2759341,0.2759341,0.094,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22245","NP_436479.1","dehydrogenase",1,1,1,805743,805743,0.211713,0.211713,0.211713,0.183,"shoot+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22255","NP_436477.2","LysR family transcriptional regulator",3,1,3,807340,808002,0.1894501,0.4088668,0.306900266666667,0.113333333333333,"shoot+(DZA-1)[1], shoot+(DZA-3)[2]","1, 3","DZA only","GxG"
"pSymA","CDO30_22290","NP_436470.1","RelE/ParE family toxin",1,1,1,811664,811664,-0.2689813,-0.2689813,0.2689813,0.093,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_22320","YP_001314981.1","hypothetical protein",1,1,1,813931,813931,0.19637,0.19637,0.19637,0.186,"shoot+(A17-4)[1]","4","A17 only","GxE"
"pSymA","CDO30_22330","NP_436462.1","integrase",2,1,4,815474,815480,-0.3731473,-0.2798583,0.330557025,0.1285,"shoot-(A17-2)[2], shoot-(A17-4)[2]","2, 4","A17 only","GxG"
"pSymA","CDO30_22405","YP_002822682.1","DUF2191 domain-containing protein",1,1,2,830973,830973,-0.205683,-0.1923107,0.19899685,0.152,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_22720","NP_436397.2","hemolysin-type calcium-binding protein",1,1,1,889527,889527,-0.275527,-0.275527,0.275527,0.079,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_22735","NP_436395.1","LysR family transcriptional regulator",3,1,3,892989,893210,-0.197649,0.2459504,0.210240433333333,0.266333333333333,"shoot-(DZA-1)[1], shoot-(A17-2)[1], shoot+(A17-2)[1]","1, 2","Both","other"
"pSymA","CDO30_22850","NP_436372.1","serine/threonine protein kinase",1,1,1,918990,918990,0.2610254,0.2610254,0.2610254,0.088,"shoot+(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23095","NP_436326.2","type 1 glutamine amidotransferase domain-containing protein",1,1,1,962400,962400,-0.1770755,-0.1770755,0.1770755,0.495,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23100","NP_436325.1","short-chain dehydrogenase",1,1,2,963078,963078,-0.2384926,-0.2174083,0.22795045,0.132,"shoot-(A17-2)[1], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_23105","NP_436324.1","LysR family transcriptional regulator",1,1,1,963436,963436,-0.2852774,-0.2852774,0.2852774,0.089,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23120","NP_436321.2","polyhydroxybutyrate depolymerase",1,1,1,967271,967271,0.3632132,0.3632132,0.3632132,0.068,"shoot+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","CDO30_23130","NP_436319.2","MFS transporter",3,1,3,968472,968640,-0.3313329,-0.2489299,0.279012066666667,0.0963333333333333,"shoot-(A17-2)[2], shoot-(DZA-3)[1]","2, 3","Both","other"
"pSymA","CDO30_23135","NP_436318.1","NmrA family protein",1,1,1,969835,969835,-0.1512857,-0.1512857,0.1512857,0.479,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23140","NP_436317.2","LysR family transcriptional regulator",1,1,1,970930,970930,-0.2146599,-0.2146599,0.2146599,0.153,"shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23155","NP_436315.1","serine hydrolase",2,1,2,973352,973745,-0.2649886,0.2103689,0.23767875,0.1315,"shoot+(A17-2)[1], shoot-(A17-2)[1]","2","A17 only","GxE"
"pSymA","CDO30_23160","WP_015445499.1","class A beta-lactamase",1,1,1,974152,974152,-0.2512571,-0.2512571,0.2512571,0.126,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23175","NP_436312.1","Crp/Fnr family transcriptional regulator",1,1,1,976776,976776,-0.3483669,-0.3483669,0.3483669,0.074,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23185","NP_436311.1","EamA family transporter",1,1,1,978047,978047,-0.2894253,-0.2894253,0.2894253,0.079,"shoot-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","CDO30_23195","NP_436309.1","hypothetical protein",1,1,1,980201,980201,-0.2121952,-0.2121952,0.2121952,0.168,"shoot-(A17-2)[1]","2","A17 only","GxE"
