"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","exps","host","cat"
"pSymA","gene-CDO30_21420","NP_435332.2","secretin",2,1,2,633644,634181,0.1681338,0.1771744,0.1726541,0.2175,"chloro1+(DZA-1)[2]","1","DZA only","GxE"
"pSymA","gene-CDO30_21435","NP_435328.1","TRAP transporter small permease",2,1,2,637037,637065,0.2050548,0.3317464,0.2684006,0.1305,"chloro1+(DZA-1)[1], chloro1+(A17-2)[1]","1, 2","Both","other"
"pSymA","gene-CDO30_21440","YP_001313846.1","TRAP transporter large permease",1,1,1,637720,637720,0.4673426,0.4673426,0.4673426,0.063,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21445","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",3,1,4,638790,640040,-0.4446892,0.2702676,0.356235175,0.06025,"chloro1+(DZA-1)[1], chloro1-(DZA-1)[2], chloro1-(A17-2)[1]","1, 2","Both","other"
"pSymA","gene-CDO30_21450","NP_435326.1","malonyl-CoA synthase",1,1,1,640242,640242,0.1347207,0.1347207,0.1347207,0.393,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21475","NP_435321.2","RNA polymerase sigma factor",1,1,1,644831,644831,-0.2039275,-0.2039275,0.2039275,0.136,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21490","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",2,1,2,648695,648830,-0.1607935,0.245351,0.20307225,0.2695,"chloro1-(A17-2)[1], chloro1+(DZA-3)[1]","2, 3","Both","other"
"pSymA","gene-CDO30_21515","NP_435314.1","fatty acid desaturase",1,1,1,653443,653443,-0.306746,-0.306746,0.306746,0.073,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21520","NP_435313.1","hypothetical protein",1,1,1,654629,654629,0.3101978,0.3101978,0.3101978,0.052,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21530","NP_435311.1","co-chaperone GroES",1,1,1,655931,655931,0.182951,0.182951,0.182951,0.204,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_21550","NP_435307.1","cytochrome C",1,1,1,659049,659049,0.20574,0.20574,0.20574,0.225,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21555","NP_435306.1","hypothetical protein",1,1,1,659880,659880,-0.2724744,-0.2724744,0.2724744,0.11,"chloro1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21575","NP_435303.1","histidine kinase",10,1,10,662381,663782,-0.3677484,0.3042808,0.2075718,0.2994,"chloro1-(DZA-1)[7], chloro1+(A17-2)[2], chloro1+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","gene-CDO30_21580","NP_435302.1","aldehyde-activating protein",1,1,1,665031,665031,0.1826468,0.1826468,0.1826468,0.403,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21590","NP_435301.1","ABC transporter ATP-binding protein",4,1,4,665889,666633,-0.2783288,0.3577405,0.2770146,0.11125,"chloro1-(DZA-1)[1], chloro1+(A17-2)[2], chloro1+(DZA-3)[1]","1, 2, 3","Both","Partially Universal"
"pSymA","gene-CDO30_21595","NP_435300.1","ABC transporter ATP-binding protein",1,1,1,666973,666973,0.2973896,0.2973896,0.2973896,0.126,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21615","NP_435296.1","amidohydrolase",1,1,1,671206,671206,0.2391198,0.2391198,0.2391198,0.099,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21625","NP_435294.1","D-aminopeptidase",1,1,1,674924,674924,0.3339197,0.3339197,0.3339197,0.052,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21685","NP_435282.1","NAD(P)-dependent oxidoreductase",1,1,1,684879,684879,0.3365517,0.3365517,0.3365517,0.068,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21695","NP_435280.1","ABC transporter permease",1,1,1,686018,686018,0.1583634,0.1583634,0.1583634,0.351,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21710","NP_435277.2","dehydratase",1,1,1,689640,689640,0.1758822,0.1758822,0.1758822,0.45,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21720","NP_435275.1","GntR family transcriptional regulator",1,1,1,691340,691340,0.2739442,0.2739442,0.2739442,0.089,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21725","NP_435274.1","gluconolactonase",1,1,1,692380,692380,-0.3707764,-0.3707764,0.3707764,0.065,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21790","NP_435263.1","ABC transporter ATP-binding protein",1,1,1,701605,701605,-0.4001907,-0.4001907,0.4001907,0.058,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21875","NP_435253.1","selenocysteine-specific translation elongation factor",2,1,2,715105,716611,0.2716903,0.298249,0.28496965,0.0605,"chloro1+(DZA-3)[1], chloro1+(A17-4)[1]","3, 4","Both","other"
"pSymA","gene-CDO30_21885","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",1,1,1,717544,717544,-0.1636313,-0.1636313,0.1636313,0.346,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21905","NP_435247.1","formate dehydrogenase-N subunit alpha",1,1,1,724312,724312,-0.1516132,-0.1516132,0.1516132,0.497,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21910","NP_436540.1","plasmid partitioning protein RepA",1,1,1,727368,727368,0.1597805,0.1597805,0.1597805,0.393,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21915","NP_436539.2","plasmid partitioning protein RepB",1,1,1,728177,728177,-0.1631809,-0.1631809,0.1631809,0.283,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21935","NP_436535.1","ABC transporter ATP-binding protein",1,1,1,732215,732215,0.2557461,0.2557461,0.2557461,0.084,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21955","NP_436532.1","catalase/peroxidase HPI",1,1,1,737360,737360,0.3015233,0.3015233,0.3015233,0.089,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_21970","YP_002000364.1","cupin",1,1,1,740639,740639,-0.229487,-0.229487,0.229487,0.131,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21975","NP_436528.1","cytosine deaminase",1,1,1,741995,741995,-0.1700471,-0.1700471,0.1700471,0.346,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_21985","NP_436526.1","ABC transporter permease",1,1,1,744262,744262,-0.2104539,-0.2104539,0.2104539,0.141,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_21990","NP_436525.1","ABC transporter ATP-binding protein",2,1,2,744776,745043,0.154921,0.1822631,0.16859205,0.3145,"chloro1+(DZA-1)[2]","1","DZA only","GxE"
"pSymA","gene-CDO30_21995","NP_436524.1","amidase",2,1,2,746601,747157,-0.3216063,0.2252612,0.27343375,0.152,"chloro1-(DZA-1)[1], chloro1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","gene-CDO30_22010","NP_436521.2","adenylate/guanylate cyclase domain-containing protein",1,1,1,750106,750106,0.2551937,0.2551937,0.2551937,0.073,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22015","WP_013845185.1","hypothetical protein",1,1,1,750656,750656,-0.281792,-0.281792,0.281792,0.073,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22030","NP_436519.2","oxidoreductase",5,1,5,753360,754987,-0.2760039,0.318031,0.21778612,0.1704,"chloro1+(DZA-1)[2], chloro1+(A17-2)[1], chloro1-(DZA-3)[2]","1, 2, 3","Both","Partially Universal"
"pSymA","gene-CDO30_22040","NP_436517.1","aldehyde dehydrogenase iron-sulfur subunit",1,1,1,756928,756928,0.3030869,0.3030869,0.3030869,0.052,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_22045","NP_436516.2","class I SAM-dependent methyltransferase",1,1,1,757921,757921,0.2719652,0.2719652,0.2719652,0.105,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22060","NP_436514.1","NAD(P)-dependent oxidoreductase",1,1,1,759549,759549,0.2478898,0.2478898,0.2478898,0.089,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_22135","NP_436500.1","potassium-transporting ATPase subunit B",2,1,2,777896,779684,-0.1970343,-0.1917927,0.1944135,0.178,"chloro1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","gene-CDO30_22140","NP_436499.1","potassium-transporting ATPase subunit C",1,1,1,780136,780136,0.1980844,0.1980844,0.1980844,0.131,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22145","NP_436498.1","sensor histidine kinase KdpD",2,1,2,780441,781862,-0.2165827,0.2178644,0.21722355,0.1755,"chloro1-(DZA-1)[1], chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22160","NP_436495.1","ATP-dependent helicase",1,1,1,786001,786001,-0.2757036,-0.2757036,0.2757036,0.094,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_22170","NP_436494.2","glutathione S-transferase family protein",1,1,1,787708,787708,0.2736951,0.2736951,0.2736951,0.126,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22175","WP_003525475.1","adenylyltransferase",1,1,1,788272,788272,0.2055407,0.2055407,0.2055407,0.199,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22180","NP_436491.1","oxidoreductase",4,1,4,789795,790945,-0.197452,0.2166347,0.1924755,0.267,"chloro1+(DZA-1)[1], chloro1-(DZA-3)[2], chloro1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","gene-CDO30_22205","NP_436486.1","sugar kinase",1,1,1,795595,795595,0.1667007,0.1667007,0.1667007,0.34,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_22210","NP_436485.1","GGDEF domain-containing protein",1,1,1,796825,796825,0.3013993,0.3013993,0.3013993,0.063,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_22225","WP_020479365.1","hypothetical protein",1,1,1,800583,800583,0.2709127,0.2709127,0.2709127,0.063,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_22230","NP_436482.1","penicillin-binding protein 2",2,1,2,801282,801548,0.2301123,0.2984886,0.26430045,0.097,"chloro1+(DZA-1)[1], chloro1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","gene-CDO30_22235","NP_436481.1","penicillin-binding protein 1A",1,1,1,804152,804152,0.1544135,0.1544135,0.1544135,0.372,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22240","NP_436480.1","LysR family transcriptional regulator",1,1,1,805127,805127,0.214252,0.214252,0.214252,0.162,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22255","NP_436477.2","LysR family transcriptional regulator",1,1,1,807340,807340,0.2770506,0.2770506,0.2770506,0.063,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22320","YP_001314981.1","hypothetical protein",2,1,2,813845,813931,-0.2258573,-0.2242317,0.2250445,0.17,"chloro1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","gene-CDO30_22610","NP_436416.2","transcriptional regulator",1,1,1,867165,867165,-0.1833369,-0.1833369,0.1833369,0.2,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22615","WP_013851101.1","addiction module toxin RelE",1,1,1,867669,867669,-0.3776756,-0.3776756,0.3776756,0.054,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_22820","NP_436377.2","CsbD family protein",1,1,1,914029,914029,0.3256419,0.3256419,0.3256419,0.066,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_23055","WP_017266788.1","LysR family transcriptional regulator",1,1,1,955129,955129,-0.1866409,-0.1866409,0.1866409,0.274,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_23070","NP_436332.2","haloacid dehalogenase type II",1,1,1,958169,958169,-0.1464682,-0.1464682,0.1464682,0.442,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_23120","NP_436321.2","polyhydroxybutyrate depolymerase",1,1,1,966482,966482,-0.2564109,-0.2564109,0.2564109,0.105,"chloro1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_23130","NP_436319.2","MFS transporter",1,1,1,968629,968629,-0.3035133,-0.3035133,0.3035133,0.084,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23175","NP_436312.1","Crp/Fnr family transcriptional regulator",1,1,1,976776,976776,-0.3151273,-0.3151273,0.3151273,0.074,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23185","NP_436311.1","EamA family transporter",1,1,1,978047,978047,-0.2953475,-0.2953475,0.2953475,0.079,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23345","NP_436290.1","osmotically inducible protein C",1,1,1,1003823,1003823,0.1469204,0.1469204,0.1469204,0.429,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_23350","NP_436289.1","peptide-methionine (S)-S-oxide reductase",1,1,1,1005160,1005160,-0.2400383,-0.2400383,0.2400383,0.132,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_23355","NP_436288.1","peptide-methionine (R)-S-oxide reductase",2,1,2,1005422,1005722,-0.2763387,-0.1571253,0.216732,0.234,"chloro1-(DZA-1)[2]","1","DZA only","GxE"
"pSymA","gene-CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",1,1,1,1023911,1023911,-0.1704902,-0.1704902,0.1704902,0.235,"chloro1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_23450","NP_436271.1","ABC transporter permease",1,1,1,1024282,1024282,0.3113509,0.3113509,0.3113509,0.08,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23455","NP_436270.1","ABC transporter permease",1,1,1,1025313,1025313,0.2889663,0.2889663,0.2889663,0.086,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23470","NP_436267.1","aspartate aminotransferase family protein",2,1,2,1028880,1029522,0.2267635,0.3117652,0.26926435,0.088,"chloro1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","gene-CDO30_23475","YP_001314274.1","N-acetyltransferase",2,1,2,1030882,1031002,0.1929807,0.3086748,0.25082775,0.1255,"chloro1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","gene-CDO30_23500","NP_436261.1","aldehyde dehydrogenase",1,1,1,1036819,1036819,-0.2515381,-0.2515381,0.2515381,0.112,"chloro1-(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_23565","NP_436250.2","AraC family transcriptional regulator",1,1,1,1049124,1049124,0.3327326,0.3327326,0.3327326,0.063,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23745","NP_436219.1","aminotransferase",1,1,1,1078518,1078518,0.3304926,0.3304926,0.3304926,0.073,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23905","NP_436188.1","adenine deaminase",1,1,1,1113676,1113676,0.2365212,0.2365212,0.2365212,0.111,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_23910","WP_017272267.1","hypothetical protein",1,1,1,1116083,1116083,0.283989,0.283989,0.283989,0.099,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24000","NP_436170.1","arylsulfatase",1,1,1,1132406,1132406,-0.3099001,-0.3099001,0.3099001,0.079,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_24020","NP_436166.2","amidohydrolase family protein",1,1,1,1139457,1139457,0.3111368,0.3111368,0.3111368,0.105,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24380","NP_436101.1","pilus assembly protein CpaE",1,1,1,1210543,1210543,-0.1402145,-0.1402145,0.1402145,0.424,"chloro1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24440","NP_436089.2","GGDEF domain-containing protein",1,1,1,1223455,1223455,0.200234,0.200234,0.200234,0.152,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_24595","NP_436058.1","LysR family transcriptional regulator",1,1,1,1257946,1257946,-0.2046313,-0.2046313,0.2046313,0.173,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymA","gene-CDO30_24605","NP_436056.1","oxidoreductase",1,1,1,1259133,1259133,0.3906769,0.3906769,0.3906769,0.068,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24615","NP_436054.2","MFS transporter",1,1,1,1262792,1262792,-0.3519752,-0.3519752,0.3519752,0.052,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24635","NP_436051.1","methyltransferase",1,1,1,1267312,1267312,0.3611024,0.3611024,0.3611024,0.063,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24680","NP_436042.1","dehydrogenase",1,1,1,1276708,1276708,0.1985552,0.1985552,0.1985552,0.162,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_24695","NP_436039.2","AraC family transcriptional regulator",1,1,1,1279207,1279207,0.256772,0.256772,0.256772,0.079,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_24705","NP_436037.1","acetyl-CoA acetyltransferase",1,1,1,1281595,1281595,0.2772202,0.2772202,0.2772202,0.073,"chloro1+(A17-4)[1]","4","A17 only","GxE"
"pSymA","gene-CDO30_24730","NP_436033.1","5-dehydro-4-deoxyglucarate dehydratase",1,1,1,1285619,1285619,0.2737916,0.2737916,0.2737916,0.068,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24740","YP_001313791.1","ABC transporter permease",1,1,1,1288275,1288275,-0.3147295,-0.3147295,0.3147295,0.073,"chloro1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24870","NP_436006.1","LysR family transcriptional regulator",2,1,2,1316356,1316627,0.221028,0.351695,0.2863615,0.102,"chloro1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","gene-CDO30_24875","WP_014528683.1","FAD-binding oxidoreductase",1,1,1,1317903,1317903,0.2243017,0.2243017,0.2243017,0.147,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24885","NP_436004.1","oxidase",2,1,2,1319043,1319525,-0.2236119,0.2696087,0.2466103,0.157,"chloro1-(DZA-1)[1], chloro1+(DZA-3)[1]","1, 3","DZA only","GxG"
"pSymA","gene-CDO30_24915","NP_435999.1","ABC transporter permease",1,1,1,1326104,1326104,0.245919,0.245919,0.245919,0.141,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24920","YP_001313776.1","ABC transporter ATP-binding protein",1,1,1,1326424,1326424,0.2689311,0.2689311,0.2689311,0.105,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24935","NP_435995.2","short-chain dehydrogenase",1,1,1,1329141,1329141,0.3509004,0.3509004,0.3509004,0.073,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24940","NP_435994.1","ATP-binding protein",1,1,1,1330076,1330076,0.3775762,0.3775762,0.3775762,0.084,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24945","YP_002000353.1","RelE/ParE family toxin",1,1,1,1330485,1330485,-0.1860817,-0.1860817,0.1860817,0.178,"chloro1-(A17-2)[1]","2","A17 only","GxE"
"pSymA","gene-CDO30_24955","NP_435992.1","sugar ABC transporter permease",1,1,1,1332392,1332392,0.2915292,0.2915292,0.2915292,0.063,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24965","WP_014531531.1","hypothetical protein",1,1,1,1334812,1334812,0.201496,0.201496,0.201496,0.157,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24980","NP_435987.1","DUF1206 domain-containing protein",1,1,1,1336426,1336426,0.1983583,0.1983583,0.1983583,0.152,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_24990","NP_435985.1","sugar phosphate isomerase/epimerase",1,1,1,1338734,1338734,0.2553377,0.2553377,0.2553377,0.105,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_25010","NP_435981.1","ABC transporter ATP-binding protein",1,1,1,1343223,1343223,0.2404586,0.2404586,0.2404586,0.115,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_25030","NP_435978.2","sugar ABC transporter permease",1,1,1,1346695,1346695,0.3486135,0.3486135,0.3486135,0.073,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_25035","NP_435977.2","ABC transporter substrate-binding protein",1,1,1,1347956,1347956,0.3487953,0.3487953,0.3487953,0.063,"chloro1+(DZA-3)[1]","3","DZA only","GxE"
"pSymA","gene-CDO30_25065","NP_435971.1","MFS transporter",2,1,2,1354265,1354495,0.1372328,0.1384809,0.13785685,0.3745,"chloro1+(DZA-3)[2]","3","DZA only","GxE"
"pSymA","gene-CDO30_25110","NP_435962.1","VirB4 family type IV secretion/conjugal transfer ATPase",2,1,2,1360646,1361509,-0.2743413,0.2704067,0.272374,0.139,"chloro1-(DZA-1)[1], chloro1+(A17-2)[1]","1, 2","Both","other"
"pSymA","gene-CDO30_25115","NP_435961.2","P-type DNA transfer protein VirB5",1,1,1,1362619,1362619,-0.3045888,-0.3045888,0.3045888,0.07,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","gene-CDO30_25185","NP_438066.1","hypothetical protein",1,1,1,16387,16387,0.2011896,0.2011896,0.2011896,0.131,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25195","NP_438068.1","glycine oxidase ThiO",2,1,2,20354,20476,0.1796996,0.1880576,0.1838786,0.249,"chloro1+(A17-2)[2]","2","A17 only","GxE"
"pSymB","gene-CDO30_25200","YP_001312910.1","thiamine biosynthesis protein ThiS",1,1,1,21064,21064,-0.1925669,-0.1925669,0.1925669,0.225,"chloro1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","gene-CDO30_25210","NP_438070.1","thiamine phosphate synthase",2,1,2,22125,22280,0.1889714,0.2299809,0.20947615,0.186,"chloro1+(A17-2)[2]","2","A17 only","GxE"
"pSymB","gene-CDO30_25245","NP_438077.1","MFS transporter",1,1,1,29869,29869,0.1529732,0.1529732,0.1529732,0.466,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25280","NP_438084.1","carbohydrate ABC transporter permease",1,1,1,36623,36623,0.164477,0.164477,0.164477,0.283,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","gene-CDO30_25310","NP_438090.1","carboxynorspermidine decarboxylase",1,1,1,43839,43839,0.1933826,0.1933826,0.1933826,0.152,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25330","NP_438094.3","bifunctional aldehyde dehydrogenase/enoyl-CoA hydratase",4,1,4,47559,48915,0.1921926,0.2177338,0.2007373,0.41075,"chloro1+(A17-2)[4]","2","A17 only","GxE"
"pSymB","gene-CDO30_25335","NP_438095.1","phenylacetic acid degradation protein",1,1,1,50321,50321,0.1972266,0.1972266,0.1972266,0.455,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25345","NP_438097.1","phenylacetate-CoA oxygenase subunit PaaI",1,1,1,51175,51175,0.185013,0.185013,0.185013,0.445,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25355","NP_438099.1","phenylacetate-CoA oxygenase subunit PaaA",3,1,3,52407,52941,-0.1756416,-0.1463684,0.1607028,0.474333333333333,"chloro1-(A17-2)[3]","2","A17 only","GxE"
"pSymB","gene-CDO30_25395","NP_438107.1","alpha-glucosidase/alpha-galactosidase",2,1,2,64010,64151,-0.1993548,0.2025198,0.2009373,0.2985,"chloro1+(A17-2)[1], chloro1-(A17-4)[1]","2, 4","A17 only","GxG"
"pSymB","gene-CDO30_25420","NP_436541.1","sugar ABC transporter substrate-binding protein",1,1,1,68134,68134,0.1574111,0.1574111,0.1574111,0.435,"chloro1+(A17-2)[1]","2","A17 only","GxE"
"pSymB","gene-CDO30_25450","NP_436547.1","LysR family transcriptional regulator",1,1,1,75355,75355,-0.3411602,-0.3411602,0.3411602,0.052,"chloro1-(A17-4)[1]","4","A17 only","GxE"
"pSymB","gene-CDO30_25465","NP_436550.1","catalase C",2,1,2,78650,78680,0.1468367,0.1795598,0.16319825,0.2615,"chloro1+(A17-2)[2]","2","A17 only","GxE"
"pSymB","gene-CDO30_25480","NP_436553.1","alpha/beta hydrolase",2,1,2,82599,82768,-0.2223894,-0.183806,0.2030977,0.173,"chloro1-(A17-4)[2]","4","A17 only","GxE"
"pSymB","gene-CDO30_25510","NP_436559.1","ABC transporter permease",1,1,1,90815,90815,0.244256,0.244256,0.244256,0.084,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","gene-CDO30_25530","NP_436562.1","dihydrolipoamide succinyltransferase",1,1,1,94310,94310,-0.2036196,-0.2036196,0.2036196,0.157,"chloro1-(DZA-1)[1]","1","DZA only","GxE"
"pSymB","gene-CDO30_25540","NP_436564.1","Lrp/AsnC family transcriptional regulator",1,1,1,97289,97289,0.2749922,0.2749922,0.2749922,0.068,"chloro1+(DZA-1)[1]","1","DZA only","GxE"
"pSymB","gene-CDO30_25555","NP_436565.1","dienelactone hydrolase family protein",1,1,1,98325,98325,-0.360225,-0.360225,0.360225,0.089,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","gene-CDO30_25560","NP_436566.1","5-oxoprolinase",2,1,2,99425,99918,-0.3272364,-0.2649588,0.2960976,0.1125,"chloro1-(DZA-3)[1], chloro1-(A17-4)[1]","3, 4","Both","other"
"pSymB","gene-CDO30_25620","NP_436578.1","ABC transporter permease",1,1,1,114089,114089,-0.2753502,-0.2753502,0.2753502,0.105,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
"pSymB","gene-CDO30_25630","NP_436580.1","shikimate dehydrogenase",1,1,1,115911,115911,-0.1585947,-0.1585947,0.1585947,0.372,"chloro1-(DZA-3)[1]","3","DZA only","GxE"
