"region","gene_ID","RefSeq_ID","ncbi_func","no_vars","no_traits","no_effects","min_ps","max_ps","min_score","max_score","ave_abs_score","ave_af","assocs","host"
"pSymA","gene-CDO30_19880","NP_435599.1","HlyD family secretion protein",1,1,1,364564,364564,-0.1240111,-0.1240111,0.1240111,0.053,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_19890","NP_435597.2","AI-2E family transporter",4,1,4,366629,367128,-0.09229475,0.05559571,0.0669598825,0.29425,"leaf.plast+(A17-24)[1], leaf.plast-(A17-24)[3]","A17 only"
"pSymA","gene-CDO30_19895","NP_435596.1","hypothetical protein",6,1,6,367491,369039,-0.106387,0.09082756,0.0836703533333333,0.266166666666667,"leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[3], leaf.plast-(A17-24)[2]","Both"
"pSymA","gene-CDO30_19905","NP_435594.1","transcriptional regulator",1,1,1,370179,370179,-0.1037863,-0.1037863,0.1037863,0.376,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_19910","NP_435593.1","hypothetical protein",2,1,2,370479,370820,-0.08979177,-0.04913357,0.06946267,0.325,"leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20010","NP_435579.1","hypothetical protein",1,1,1,380684,380684,0.08280945,0.08280945,0.08280945,0.118,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20015","NP_435578.1","hypothetical protein",1,1,1,381446,381446,-0.05993138,-0.05993138,0.05993138,0.16,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_20020","NP_435577.1","mechanosensitive ion channel family protein",5,1,5,381633,382669,-0.1004878,0.08218206,0.078126872,0.141,"leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[2], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20030","NP_435575.1","aquaporin Z",1,1,1,384456,384456,-0.0536952,-0.0536952,0.0536952,0.478,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20035","YP_001314404.1","hypothetical protein",1,1,1,384777,384777,0.09166967,0.09166967,0.09166967,0.119,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20040","NP_435574.1","hypothetical protein",3,1,3,385307,385454,0.06270339,0.07133447,0.0675387466666667,0.328666666666667,"leaf.plast+(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_20045","NP_435573.1","hypothetical protein",2,1,2,386719,386755,-0.107664,0.07900009,0.093332045,0.1665,"leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20055","NP_435572.1","cbb3-type cytochrome oxidase assembly protein CcoS",1,1,1,387520,387520,-0.09144502,-0.09144502,0.09144502,0.362,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20060","NP_435571.1","copper-translocating P-type ATPase",5,1,5,388610,389643,-0.08222259,0.1005218,0.079344408,0.1872,"leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_20065","NP_435570.1","DUF2189 domain-containing protein",3,1,3,390130,390510,-0.09830474,0.07000537,0.0734892066666667,0.284666666666667,"leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20075","NP_435569.1","cytochrome-c oxidase%2C cbb3-type subunit III",2,1,2,390836,391693,-0.1046996,0.1037607,0.10423015,0.2355,"leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20085","NP_435567.1","cytochrome c oxidase%2C cbb3-type subunit II",1,1,1,392263,392263,0.06942471,0.06942471,0.06942471,0.239,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20090","NP_435566.1","cytochrome c oxidase%2C cbb3-type subunit I",2,1,2,393071,393932,-0.09378756,-0.07383347,0.083810515,0.3225,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_20095","WP_017267631.1","hypothetical protein",1,1,1,394359,394359,-0.0923288,-0.0923288,0.0923288,0.33,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20100","YP_001313599.1","cell envelope protein",7,1,7,395010,395999,-0.09237255,0.1103081,0.0712923271428571,0.302857142857143,"leaf.plast+(DZA-13)[5], leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_20105","NP_435563.1","hypothetical protein",3,1,3,396524,397334,-0.07456863,0.1366441,0.0922548866666667,0.195666666666667,"leaf.plast-(DZA-13)[2], leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20110","NP_435562.1","hypothetical protein",2,1,2,397788,397809,-0.05570936,0.05476104,0.0552352,0.332,"leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20115","NP_435561.2","DUF2092 domain-containing protein",3,1,3,398111,398654,-0.1070881,-0.05877004,0.0894114466666667,0.282,"leaf.plast-(DZA-13)[2], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20120","WP_017271444.1","hypothetical protein",2,1,2,398979,399024,-0.08171206,-0.06658685,0.074149455,0.25,"leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20125","NP_435560.2","adenylate cyclase",4,1,4,399589,401074,-0.07291222,0.1078956,0.095168755,0.14625,"leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_20130","NP_435559.2","alpha/beta hydrolase",2,1,2,402867,403176,-0.09510184,0.06224035,0.078671095,0.1725,"leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_20155","YP_001326981.1","hypothetical protein",1,1,2,406892,406892,-0.08346374,0.07999375,0.081728745,0.107,"leaf.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_20160","NP_435553.1","nitrate ABC transporter substrate-binding protein",2,1,2,408219,408582,-0.1250328,-0.07469035,0.099861575,0.148,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_20165","NP_435552.1","nitrate ABC transporter%2C permease protein",1,1,1,409460,409460,0.09518166,0.09518166,0.09518166,0.217,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_20175","NP_435549.2","guanylate cyclase",4,1,4,411670,413392,-0.1007723,0.1422076,0.10481183,0.209,"leaf.plast-(DZA-13)[2], leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_20180","NP_435548.1","branched chain amino acid ABC transporter substrate-binding protein",1,1,1,414842,414842,0.08226518,0.08226518,0.08226518,0.211,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21100","NP_435391.1","ABC transporter substrate-binding protein",1,1,1,569971,569971,-0.07723973,-0.07723973,0.07723973,0.099,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21105","NP_435390.1","ABC transporter permease",1,1,1,570467,570467,0.08076994,0.08076994,0.08076994,0.126,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21115","NP_435388.1","GntR family transcriptional regulator",1,1,1,572969,572969,0.05600492,0.05600492,0.05600492,0.346,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21125","NP_435386.1","alcohol dehydrogenase",1,1,1,575383,575383,0.123243,0.123243,0.123243,0.094,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21140","NP_435383.1","NADH:flavin oxidoreductase",1,1,1,579358,579358,0.05955552,0.05955552,0.05955552,0.162,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21160","NP_435379.1","L-dehydroascorbate transporter large permease subunit",1,1,1,584472,584472,-0.07693607,-0.07693607,0.07693607,0.272,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21165","NP_435378.1","TRAP transporter permease DctQ",4,1,4,585106,585293,-0.08335281,0.08523313,0.0749396325,0.2225,"leaf.plast-(DZA-13)[3], leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21170","NP_435377.1","fumarylacetoacetate hydrolase",2,1,2,585629,586481,-0.1056262,-0.07886223,0.092244215,0.207,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_21175","NP_435376.2","FadR family transcriptional regulator",1,1,1,587077,587077,-0.05014664,-0.05014664,0.05014664,0.346,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21185","NP_435374.1","NAD-dependent epimerase",1,1,1,590140,590140,0.1016124,0.1016124,0.1016124,0.105,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21195","NP_435372.1","dihydroxy-acid dehydratase",1,1,1,592463,592463,-0.08248915,-0.08248915,0.08248915,0.094,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21245","NP_435363.1","sorbosone dehydrogenase",1,1,1,602570,602570,0.09985813,0.09985813,0.09985813,0.063,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21255","NP_435361.2","ABC transporter permease",1,1,1,604682,604682,0.1268749,0.1268749,0.1268749,0.073,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21265","NP_435359.2","5-keto-4-deoxyuronate isomerase",1,1,1,606602,606602,0.0750119,0.0750119,0.0750119,0.131,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21285","NP_435355.1","DNA-binding response regulator",1,1,1,610072,610072,0.09794347,0.09794347,0.09794347,0.126,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21310","NP_435350.2","ABC transporter permease",1,1,1,615382,615382,0.05003605,0.05003605,0.05003605,0.419,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21355","NP_435343.1","MFS transporter",3,1,3,621605,622491,-0.07657045,0.1287713,0.0900120033333333,0.240666666666667,"leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21365","NP_435341.1","PhzF family phenazine biosynthesis protein",1,1,1,624110,624110,0.05251292,0.05251292,0.05251292,0.408,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21370","NP_435340.1","LysR family transcriptional regulator",1,1,1,625591,625591,0.1129014,0.1129014,0.1129014,0.052,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21390","NP_435338.1","polyphosphate kinase 2",2,1,2,629102,629351,-0.06640743,-0.05745895,0.06193319,0.39,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_21395","NP_435337.1","alpha/beta hydrolase",1,1,1,629800,629800,-0.0812563,-0.0812563,0.0812563,0.482,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21410","NP_435334.1","hypothetical protein",2,1,2,632483,632574,-0.05746416,-0.04990873,0.053686445,0.3955,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_21425","NP_435330.1","GntR family transcriptional regulator",1,1,1,635161,635161,-0.06364964,-0.06364964,0.06364964,0.403,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21440","YP_001313846.1","TRAP transporter large permease",3,1,3,637621,638146,-0.08093862,0.08534452,0.0761216866666667,0.403,"leaf.plast+(DZA-13)[2], leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21445","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",2,1,2,638853,639150,0.08753216,0.0981457,0.09283893,0.437,"leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_21470","NP_435322.1","anti-sigma factor",1,1,1,643814,643814,0.09175239,0.09175239,0.09175239,0.105,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21490","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",1,1,1,648830,648830,-0.07660532,-0.07660532,0.07660532,0.419,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21495","NP_435317.2","AI-2E family transporter",1,1,1,651084,651084,-0.08208562,-0.08208562,0.08208562,0.241,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21505","NP_435316.1","hypothetical protein",1,1,1,652928,652928,0.05808186,0.05808186,0.05808186,0.461,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21515","NP_435314.1","fatty acid desaturase",1,1,1,654235,654235,0.08955455,0.08955455,0.08955455,0.099,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21520","NP_435313.1","hypothetical protein",1,1,1,654629,654629,0.1402505,0.1402505,0.1402505,0.052,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21555","NP_435306.1","hypothetical protein",1,1,1,659880,659880,-0.09324932,-0.09324932,0.09324932,0.11,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21605","NP_435298.1","ABC transporter permease",1,1,1,668563,668563,0.09383457,0.09383457,0.09383457,0.105,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21610","NP_435297.1","ABC transporter substrate-binding protein",1,1,1,670850,670850,0.09005375,0.09005375,0.09005375,0.115,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21620","NP_435295.1","LysR family transcriptional regulator",1,1,1,673826,673826,0.09342462,0.09342462,0.09342462,0.058,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21625","NP_435294.1","D-aminopeptidase",2,1,2,674141,674598,-0.07683107,0.07065773,0.0737444,0.157,"leaf.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_21630","NP_435293.1","D-amino acid aminotransferase",1,1,1,675489,675489,-0.09089595,-0.09089595,0.09089595,0.089,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21685","NP_435282.1","NAD(P)-dependent oxidoreductase",1,1,1,684879,684879,0.1193412,0.1193412,0.1193412,0.068,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21700","YP_001314463.1","ABC transporter substrate-binding protein",1,1,1,687334,687334,0.1026223,0.1026223,0.1026223,0.068,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21715","NP_435276.2","FadR family transcriptional regulator",2,1,2,690437,690521,-0.0841096,0.1070563,0.09558295,0.1545,"leaf.plast-(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_21725","NP_435274.1","gluconolactonase",1,1,1,691769,691769,0.0605233,0.0605233,0.0605233,0.43,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21740","YP_001314472.1","mandelate racemase",1,1,1,694954,694954,-0.06797434,-0.06797434,0.06797434,0.232,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21780","NP_435265.2","NADPH:quinone reductase",2,1,2,699064,699394,0.06319966,0.07560593,0.069402795,0.2685,"leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_21795","NP_435262.1","protease",1,1,1,703334,703334,-0.08956851,-0.08956851,0.08956851,0.246,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21815","NP_435258.2","transglutaminase family protein",1,1,1,707152,707152,0.07319051,0.07319051,0.07319051,0.157,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21915","NP_436539.2","plasmid partitioning protein RepB",1,1,1,728738,728738,0.1029792,0.1029792,0.1029792,0.084,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21940","NP_436534.1","quinone oxidoreductase",1,1,1,733796,733796,0.0685646,0.0685646,0.0685646,0.257,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21945","NP_436533.2","TetR/AcrR family transcriptional regulator",1,1,1,734901,734901,-0.1160179,-0.1160179,0.1160179,0.058,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_21950","WP_017267459.1","LysR family transcriptional regulator",1,1,1,735303,735303,-0.07093876,-0.07093876,0.07093876,0.178,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21955","NP_436532.1","catalase/peroxidase HPI",1,1,1,737350,737350,-0.07115487,-0.07115487,0.07115487,0.257,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21960","NP_436531.1","MFS transporter",1,1,1,738652,738652,-0.06496414,-0.06496414,0.06496414,0.22,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_21995","NP_436524.1","amidase",2,1,2,746601,747157,-0.1016394,0.06318747,0.082413435,0.152,"leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_22030","NP_436519.2","oxidoreductase",3,1,3,753366,753843,-0.1033002,-0.05332819,0.07534494,0.165666666666667,"leaf.plast-(A17-24)[3]","A17 only"
"pSymA","gene-CDO30_22035","NP_436518.1","molybdopterin dehydrogenase",3,1,3,755785,756007,-0.1212839,0.0716421,0.0883434933333333,0.123666666666667,"leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_22045","NP_436516.2","class I SAM-dependent methyltransferase",1,1,1,757840,757840,-0.08713532,-0.08713532,0.08713532,0.084,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22050","YP_002000363.1","hypothetical protein",1,1,1,758297,758297,-0.08305361,-0.08305361,0.08305361,0.293,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22065","NP_436513.2","LysR family transcriptional regulator",1,1,1,760788,760788,-0.04864202,-0.04864202,0.04864202,0.319,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_22120","NP_436502.1","hypothetical protein",1,1,1,775669,775669,-0.05631709,-0.05631709,0.05631709,0.403,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22130","NP_436501.1","potassium-transporting ATPase A chain",3,1,3,776917,777606,-0.07190137,0.07736228,0.06895311,0.209333333333333,"leaf.plast-(DZA-13)[2], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_22135","NP_436500.1","potassium-transporting ATPase subunit B",1,1,1,777896,777896,0.0778155,0.0778155,0.0778155,0.168,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22160","NP_436495.1","ATP-dependent helicase",1,1,1,786662,786662,0.07577005,0.07577005,0.07577005,0.089,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_22170","NP_436494.2","glutathione S-transferase family protein",1,1,1,787577,787577,-0.05440908,-0.05440908,0.05440908,0.262,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22180","NP_436491.1","oxidoreductase",2,1,2,790459,790849,0.06333688,0.07281827,0.068077575,0.1495,"leaf.plast+(A17-24)[2]","A17 only"
"pSymA","gene-CDO30_22205","NP_436486.1","sugar kinase",1,1,1,795992,795992,-0.08387642,-0.08387642,0.08387642,0.11,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22230","NP_436482.1","penicillin-binding protein 2",1,1,2,801548,801548,0.08920483,0.1074318,0.098318315,0.063,"leaf.plast+(DZA-13)[1], leaf.plast+(A17-24)[1]","Both"
"pSymA","gene-CDO30_22235","NP_436481.1","penicillin-binding protein 1A",2,1,2,803800,804078,-0.07171041,0.1447616,0.108236005,0.11,"leaf.plast+(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_22240","NP_436480.1","LysR family transcriptional regulator",1,1,1,805163,805163,-0.06044473,-0.06044473,0.06044473,0.304,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22245","NP_436479.1","dehydrogenase",1,1,1,806305,806305,0.1111973,0.1111973,0.1111973,0.052,"leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_22255","NP_436477.2","LysR family transcriptional regulator",1,1,1,808002,808002,0.1185972,0.1185972,0.1185972,0.073,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22720","NP_436397.2","hemolysin-type calcium-binding protein",4,1,4,889527,890913,-0.1156663,0.1124269,0.0965661575,0.14025,"leaf.plast-(DZA-13)[2], leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_22725","WP_013851125.1","DUF2798 domain-containing protein",2,1,2,891515,891730,-0.08123502,-0.07154007,0.076387545,0.2115,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_22730","NP_436396.2","NmrA/HSCARG family protein",1,1,1,891931,891931,-0.08237052,-0.08237052,0.08237052,0.159,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_22735","NP_436395.1","LysR family transcriptional regulator",1,1,1,893063,893063,-0.07443745,-0.07443745,0.07443745,0.376,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23080","WP_017264744.1","oxidoreductase",1,1,1,959583,959583,0.1112067,0.1112067,0.1112067,0.089,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23100","NP_436325.1","short-chain dehydrogenase",2,1,2,962878,963078,-0.1311399,-0.1108341,0.120987,0.0925,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23105","NP_436324.1","LysR family transcriptional regulator",3,1,3,963436,963842,-0.1149622,0.1057326,0.104458523333333,0.0663333333333333,"leaf.plast-(DZA-13)[2], leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23130","NP_436319.2","MFS transporter",1,1,1,968472,968472,-0.08495392,-0.08495392,0.08495392,0.1,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23140","NP_436317.2","LysR family transcriptional regulator",1,1,1,970930,970930,-0.09300513,-0.09300513,0.09300513,0.153,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23155","NP_436315.1","serine hydrolase",1,1,1,973745,973745,-0.08243168,-0.08243168,0.08243168,0.142,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23185","NP_436311.1","EamA family transporter",1,1,1,978172,978172,0.07431705,0.07431705,0.07431705,0.132,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23195","NP_436309.1","hypothetical protein",1,1,1,980201,980201,-0.07199445,-0.07199445,0.07199445,0.168,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23335","YP_001314413.1","protease",3,1,3,1001360,1001919,-0.08104038,0.07844945,0.0773848433333333,0.2,"leaf.plast-(DZA-13)[1], leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23345","NP_436290.1","osmotically inducible protein C",1,1,1,1004234,1004234,-0.08102955,-0.08102955,0.08102955,0.202,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23435","NP_436274.1","FAD-binding oxidoreductase",2,1,2,1020724,1021639,-0.09327693,-0.07036058,0.081818755,0.2595,"leaf.plast-(DZA-13)[1], leaf.plast-(A17-24)[1]","Both"
"pSymA","gene-CDO30_23445","NP_436272.1","ABC transporter ATP-binding protein",1,1,1,1023050,1023050,0.1056597,0.1056597,0.1056597,0.15,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23450","NP_436271.1","ABC transporter permease",1,1,1,1024282,1024282,0.1085823,0.1085823,0.1085823,0.08,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23460","NP_436269.1","ABC transporter substrate-binding protein",1,1,1,1026908,1026908,-0.06055325,-0.06055325,0.06055325,0.46,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23470","NP_436267.1","aspartate aminotransferase family protein",1,1,1,1029522,1029522,0.0981799,0.0981799,0.0981799,0.08,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23475","YP_001314274.1","N-acetyltransferase",2,1,2,1030882,1031002,0.06879098,0.0936352,0.08121309,0.1255,"leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23485","NP_436264.1","FAD-binding oxidoreductase",5,1,5,1032138,1033300,0.06076132,0.1009669,0.080282246,0.3602,"leaf.plast+(DZA-13)[5]","DZA only"
"pSymA","gene-CDO30_23490","NP_436263.1","NAD-dependent succinate-semialdehyde dehydrogenase",2,1,2,1034006,1034379,0.07217375,0.08580362,0.078988685,0.331,"leaf.plast+(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23540",NA,"hypothetical protein",2,1,2,1043800,1043909,-0.1091112,0.08350914,0.09631017,0.071,"leaf.plast-(A17-24)[1], leaf.plast+(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_23545","YP_002823802.1","hypothetical protein",1,1,1,1044428,1044428,0.09053027,0.09053027,0.09053027,0.111,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23570","WP_014531371.1","hypothetical protein",1,1,1,1049496,1049496,-0.0893965,-0.0893965,0.0893965,0.184,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23590","NP_436246.1","DoxX family protein",1,1,1,1052705,1052705,0.08261831,0.08261831,0.08261831,0.121,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23595","NP_436245.1","MFS transporter",1,1,1,1054680,1054680,0.05937793,0.05937793,0.05937793,0.495,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23600","NP_436244.1","MBL fold metallo-hydrolase",1,1,1,1054792,1054792,0.06299299,0.06299299,0.06299299,0.221,"leaf.plast+(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23630","NP_436237.1","potassium transporter Kup",1,1,1,1061288,1061288,-0.08633089,-0.08633089,0.08633089,0.068,"leaf.plast-(A17-24)[1]","A17 only"
"pSymA","gene-CDO30_23640","WP_013845649.1","hypothetical protein",3,1,3,1062438,1062452,-0.120938,-0.08071534,0.09568196,0.151666666666667,"leaf.plast-(DZA-13)[3]","DZA only"
"pSymA","gene-CDO30_23660","NP_436233.1","adenylate/guanylate cyclase domain-containing protein",1,1,1,1066712,1066712,-0.08829049,-0.08829049,0.08829049,0.183,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23695","WP_003548655.1","hypothetical protein",1,1,1,1072020,1072020,-0.1261828,-0.1261828,0.1261828,0.058,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23700","NP_436226.1","alpha/beta hydrolase",2,1,2,1073781,1073871,-0.07276185,-0.07011634,0.071439095,0.1935,"leaf.plast-(DZA-13)[2]","DZA only"
"pSymA","gene-CDO30_23705","WP_013845639.1","hypothetical protein",1,1,1,1074332,1074332,-0.09458391,-0.09458391,0.09458391,0.173,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23740","NP_436220.1","DUF937 domain-containing protein",1,1,1,1077224,1077224,-0.09775047,-0.09775047,0.09775047,0.152,"leaf.plast-(DZA-13)[1]","DZA only"
"pSymA","gene-CDO30_23745","NP_436219.1","aminotransferase",1,1,1,1078518,1078518,0.1043642,0.1043642,0.1043642,0.073,"leaf.plast+(DZA-13)[1]","DZA only"
