"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymA","freebayes-snp-psyma-354961-C","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"missense_variant",1,0.1068317,0.144,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-355003-G","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,0.07701139,0.239,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-355126-T","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,0.2279671,0.053,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-355300-T","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,0.07193038,0.262,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-355363-C","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,0.07677543,0.346,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-355375-G","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,-0.1068755,0.09,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-355558-T","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,-0.1299631,0.214,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-356296-G","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,0.1782159,0.059,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-356968-T","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,-0.1734059,0.059,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-356989-C","speC","YP_001313905.1","amino acid decarboxylase",354869,357232,"synonymous_variant",1,-0.09313317,0.23,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-357613-T","potE","NP_435605.1","putrescine-ornithine antiporter",357260,358618,"synonymous_variant",1,-0.07453297,0.289,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-357685-A","potE","NP_435605.1","putrescine-ornithine antiporter",357260,358618,"synonymous_variant",1,0.1450458,0.053,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-357845-T","potE","NP_435605.1","putrescine-ornithine antiporter",357260,358618,"synonymous_variant",1,0.1927502,0.064,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-357970-T","potE","NP_435605.1","putrescine-ornithine antiporter",357260,358618,"synonymous_variant",1,-0.1482824,0.155,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-358255-T","potE","NP_435605.1","putrescine-ornithine antiporter",357260,358618,"synonymous_variant",1,-0.08278064,0.342,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-358666-G","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"missense_variant",1,-0.1114722,0.241,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-358758-A","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"synonymous_variant",1,0.07504404,0.439,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-358781-A","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"missense_variant",1,-0.09310917,0.294,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-358827-T","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"synonymous_variant",1,0.06889894,0.412,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-359073-G","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"synonymous_variant",1,-0.07600103,0.267,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-359100-A","CDO30_RS19850","NP_435604.2","amino acid ABC transporter substrate-binding protein",358648,359589,"synonymous_variant",1,0.08828847,0.428,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-359654-G","CDO30_RS19850-cax",NA,"non-coding",NA,NA,"intergenic_region",1,-0.08459983,0.266,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-359728-T","CDO30_RS19850-cax",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1332288,0.155,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-359911-C","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"missense_variant",1,0.07572893,0.356,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-360006-C","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"synonymous_variant",1,-0.09063851,0.28,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-360123-C","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"synonymous_variant",1,-0.07064723,0.225,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-360129-A","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"synonymous_variant",1,0.09713737,0.38,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-360138-A","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"synonymous_variant",1,-0.07945849,0.337,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-360507-A","cax","NP_435603.2","calcium/proton exchanger",359794,360939,"synonymous_variant",1,0.07178975,0.399,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-363107-T","ppk2","NP_435600.1","polyphosphate kinase 2",363072,363926,"missense_variant",1,0.07143987,0.46,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-363183-A","CDO30_RS33970","NP_435600.1","polyphosphate kinase 2",363072,363926,"stop_lost&splice_region_variant",1,-0.1462062,0.053,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-363720-C","ppk2","NP_435600.1","polyphosphate kinase 2",363072,363926,"synonymous_variant",1,-0.07839484,0.353,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-366767-G","CDO30_RS19895","NP_435597.2","AI-2E family transporter",366255,367409,"synonymous_variant",1,-0.09636564,0.364,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-367128-T","CDO30_RS19895","NP_435597.2","AI-2E family transporter",366255,367409,"missense_variant",1,-0.1266065,0.225,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-367557-G","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"synonymous_variant",1,-0.1372545,0.134,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-368217-G","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"synonymous_variant",1,-0.1360934,0.122,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-368277-A","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"synonymous_variant",1,0.07792266,0.257,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-368789-G","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"missense_variant",1,0.08026388,0.367,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-368795-T","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"missense_variant",1,0.08141542,0.181,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-369039-G","CDO30_RS19900","NP_435596.1","hypothetical protein",367443,369200,"synonymous_variant",1,-0.1821065,0.166,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-369226-G","CDO30_RS19900-CDO30_RS19905",NA,"non-coding",NA,NA,"intergenic_region",1,-0.07370844,0.346,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-369255-G","CDO30_RS19900-CDO30_RS19905",NA,"non-coding",NA,NA,"intergenic_region",1,-0.09671866,0.287,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-369571-A","CDO30_RS19905","NP_435595.1","hypothetical protein",369341,369610,"synonymous_variant",1,0.06638788,0.337,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-370179-A","CDO30_RS19910","NP_435594.1","transcriptional regulator",369725,370360,"missense_variant",1,-0.09247884,0.376,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-370479-T","CDO30_RS19915","NP_435593.1","hypothetical protein",370418,370897,"missense_variant",1,-0.1485491,0.155,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-370820-T","CDO30_RS19915","NP_435593.1","hypothetical protein",370418,370897,"synonymous_variant",1,-0.08003664,0.495,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-381632-C","CDO30_RS20025","NP_435578.1","hypothetical protein",381067,381632,"missense_variant",1,-0.1053218,0.134,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-381861-C","CDO30_RS20025","NP_435577.1","mechanosensitive ion channel family protein",381580,383151,"synonymous_variant",1,-0.1410521,0.08,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-383706-C","CDO30_RS20030-aqpZ",NA,"non-coding",NA,NA,"intergenic_region",1,-0.08193092,0.319,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-385385-G","CDO30_RS20045","NP_435574.1","hypothetical protein",384905,386167,"synonymous_variant",1,0.07539126,0.486,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-387520-A","ccoS","NP_435572.1","cbb3-type cytochrome oxidase assembly protein CcoS",387283,387543,"synonymous_variant",1,-0.07151066,0.362,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-388021-A","cadA","NP_435571.1","copper-translocating P-type ATPase",387540,389807,"missense_variant",1,-0.1299339,0.112,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-388887-T","cadA","NP_435571.1","copper-translocating P-type ATPase",387540,389807,"synonymous_variant",1,-0.09143383,0.198,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-388919-A","cadA","NP_435571.1","copper-translocating P-type ATPase",387540,389807,"missense_variant",1,-0.09353463,0.187,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-389643-G","cadA","NP_435571.1","copper-translocating P-type ATPase",387540,389807,"synonymous_variant",1,0.102997,0.348,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-390510-C","CDO30_RS20070","NP_435570.1","DUF2189 domain-containing protein",389810,390616,"missense_variant",1,-0.09646086,0.337,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-390836-T","ccoP","NP_435569.1","cytochrome-c oxidase%2C cbb3-type subunit III",390835,391716,"splice_region_variant&stop_retained_variant",1,-0.08510049,0.38,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-392263-A","ccoO","NP_435567.1","cytochrome c oxidase%2C cbb3-type subunit II",391900,392652,"synonymous_variant",1,0.09742763,0.239,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-392933-A","ccoN","NP_435566.1","cytochrome c oxidase%2C cbb3-type subunit I",392657,394312,"synonymous_variant",1,0.07801756,0.203,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-394622-C","CDO30_RS20100-CDO30_RS20110","YP_001313599.1","cell envelope protein",394617,396058,"intergenic_region",1,-0.1570993,0.079,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-395043-A","CDO30_RS20100-CDO30_RS20110","YP_001313599.1","cell envelope protein",394617,396058,"intergenic_region",1,0.07429292,0.424,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-395351-T","CDO30_RS20100-CDO30_RS20110","YP_001313599.1","cell envelope protein",394617,396058,"intergenic_region",1,-0.1544097,0.099,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-395378-G","CDO30_RS20100-CDO30_RS20110","YP_001313599.1","cell envelope protein",394617,396058,"intergenic_region",1,0.1235848,0.131,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-396211-G","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"missense_variant",1,0.1907402,0.089,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-396533-T","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"synonymous_variant",1,-0.1020137,0.387,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-396668-C","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"synonymous_variant",1,-0.1023806,0.366,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-396895-G","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"missense_variant",1,-0.1726091,0.063,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-397082-T","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"synonymous_variant",1,-0.135545,0.063,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-397139-T","CDO30_RS20110","NP_435563.1","hypothetical protein",396116,397666,"synonymous_variant",1,-0.1278973,0.068,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-397788-G","CDO30_RS20115","NP_435562.1","hypothetical protein",397719,398054,"synonymous_variant",1,0.08620799,0.411,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-398231-C","CDO30_RS20120","NP_435561.2","DUF2092 domain-containing protein",398051,398863,"synonymous_variant",1,-0.06798366,0.339,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-398979-C","CDO30_RS20120-CDO30_RS20130","WP_017271444.1","hypothetical protein",398926,399226,"intergenic_region",1,-0.110358,0.268,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-400255-A","CDO30_RS20130","NP_435560.2","adenylate cyclase",399485,401731,"synonymous_variant",1,-0.1089532,0.095,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-403258-C","CDO30_RS20135-CDO30_RS20145",NA,"non-coding",NA,NA,"intergenic_region",1,0.1014998,0.131,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-408219-T","CDO30_RS20165","NP_435553.1","nitrate ABC transporter substrate-binding protein",407797,409089,"synonymous_variant",1,-0.162984,0.053,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-411670-A","CDO30_RS20180","NP_435549.2","guanylate cyclase",411295,413754,"synonymous_variant",1,-0.07938584,0.233,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-413392-C","CDO30_RS20180","NP_435549.2","guanylate cyclase",411295,413754,"synonymous_variant",1,0.1510081,0.09,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-4633-G","virB11","NP_435955.1","P-type DNA transfer ATPase VirB11",3665,4654,"synonymous_variant",1,0.1025849,0.115,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-565914-A","CDO30_RS21080","NP_435396.1","glutaredoxin",565695,566483,"missense_variant",1,-0.1256086,0.079,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-570785-C","CDO30_RS21115","NP_435390.1","ABC transporter permease",570315,571310,"missense_variant",1,-0.137745,0.052,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-574840-G","CDO30_RS21135","NP_435386.1","alcohol dehydrogenase",574678,575877,"missense_variant",1,-0.1097022,0.183,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-575292-G","CDO30_RS21135","NP_435386.1","alcohol dehydrogenase",574678,575877,"synonymous_variant",1,-0.0746729,0.183,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-575820-T","CDO30_RS21135","NP_435386.1","alcohol dehydrogenase",574678,575877,"synonymous_variant",1,-0.118782,0.168,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-575847-A","CDO30_RS21135","NP_435386.1","alcohol dehydrogenase",574678,575877,"synonymous_variant",1,-0.09122711,0.194,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-575852-A","CDO30_RS21135","NP_435386.1","alcohol dehydrogenase",574678,575877,"missense_variant",1,-0.05715946,0.487,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-577675-T","CDO30_RS21145","NP_435384.1","alpha/beta hydrolase",577373,578218,"synonymous_variant",1,0.06833184,0.354,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-582732-G","CDO30_RS21165","NP_435380.1","TRAP transporter substrate-binding protein",582687,583691,"missense_variant",1,-0.07693204,0.178,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-585106-A","CDO30_RS21175","NP_435378.1","TRAP transporter permease DctQ",585020,585553,"synonymous_variant",1,-0.07332527,0.251,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-585293-A","CDO30_RS21175","NP_435378.1","TRAP transporter permease DctQ",585020,585553,"synonymous_variant",1,-0.0929128,0.215,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-585452-A","CDO30_RS21175","NP_435378.1","TRAP transporter permease DctQ",585020,585553,"synonymous_variant",1,0.1395381,0.12,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-585629-T","CDO30_RS21180","NP_435377.1","fumarylacetoacetate hydrolase",585554,586750,"synonymous_variant",1,-0.06427745,0.335,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-590514-T","CDO30_RS21200","NP_435373.1","NAD(P)-dependent oxidoreductase",590266,591147,"synonymous_variant",1,-0.1732453,0.084,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-592463-T","CDO30_RS21205","NP_435372.1","dihydroxy-acid dehydratase",591156,592934,"synonymous_variant",2,-0.02033945,0.094,"shoot.plast-(DZA-13), shoot.plast+(A17-24)","Both","dis","other"
"pSymA","freebayes-snp-psyma-595455-T","CDO30_RS21215-CDO30_RS21220",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1320512,0.11,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-598068-C","CDO30_RS21235","NP_435367.2","dehydrogenase",597787,598779,"missense_variant",1,-0.08869473,0.429,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-605763-A","CDO30_RS21270","YP_001313952.1","sugar ABC transporter ATP-binding protein",605756,606493,"missense_variant",1,-0.1275233,0.136,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-606537-T","kduI","NP_435359.2","5-keto-4-deoxyuronate isomerase",606525,607367,"missense_variant",1,-0.1766395,0.11,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-607774-C","CDO30_RS21280","NP_435358.1","hypothetical protein",607585,607779,"missense_variant",1,-0.07573178,0.277,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-608221-A","CDO30_RS21285-CDO30_RS21290",NA,"non-coding",NA,NA,"intergenic_region",1,-0.09210703,0.162,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-621605-C","CDO30_RS21365","NP_435343.1","MFS transporter",621531,623075,"missense_variant",1,0.06153773,0.356,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-622370-C","CDO30_RS21365","NP_435343.1","MFS transporter",621531,623075,"missense_variant",1,-0.08208592,0.298,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-624110-A","CDO30_RS21375","NP_435341.1","PhzF family phenazine biosynthesis protein",623732,624604,"synonymous_variant",1,0.07326349,0.408,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-624430-G","CDO30_RS21375","NP_435341.1","PhzF family phenazine biosynthesis protein",623732,624604,"missense_variant",1,-0.1231887,0.136,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-624561-G","CDO30_RS21375","NP_435341.1","PhzF family phenazine biosynthesis protein",623732,624604,"missense_variant",1,-0.1494403,0.084,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-628623-G","CDO30_RS21395-ppk2",NA,"non-coding",NA,NA,"intergenic_region",1,-0.09236562,0.351,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-632042-G","CDO30_RS21415","NP_435335.1","class I SAM-dependent methyltransferase",631573,632385,"missense_variant",1,-0.08913197,0.204,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-637910-C","CDO30_RS21450","YP_001313846.1","TRAP transporter large permease",637388,638704,"synonymous_variant",1,0.07814946,0.492,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-638146-A","CDO30_RS21450","YP_001313846.1","TRAP transporter large permease",637388,638704,"synonymous_variant",1,-0.06762694,0.497,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-638790-A","CDO30_RS21455","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",638701,640140,"synonymous_variant",1,-0.1646255,0.079,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-638853-A","CDO30_RS21455","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",638701,640140,"synonymous_variant",1,0.07981108,0.445,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-639150-T","CDO30_RS21455","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",638701,640140,"synonymous_variant",1,0.07304194,0.429,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-648830-T","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"missense_variant",1,-0.07727129,0.419,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-649408-C","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"missense_variant",1,-0.07547157,0.246,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-651084-A","CDO30_RS21510","NP_435317.2","AI-2E family transporter",649750,651762,"synonymous_variant",1,-0.08271117,0.241,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-654391-G","CDO30_RS21530","NP_435314.1","fatty acid desaturase",653368,654435,"synonymous_variant",1,-0.1219933,0.068,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-659880-A","CDO30_RS21570","NP_435306.1","hypothetical protein",659584,659922,"missense_variant",1,-0.1254512,0.11,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-662384-G","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,-0.1094573,0.131,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-663300-A","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"missense_variant",1,-0.1053932,0.236,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-668468-T","CDO30_RS21615","NP_435299.1","ABC transporter permease",667650,668471,"missense_variant",1,-0.1332613,0.105,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-672903-T","CDO30_RS21630-CDO30_RS21635",NA,"non-coding",NA,NA,"intergenic_region",1,0.2520858,0.073,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-673826-T","CDO30_RS21635","NP_435295.1","LysR family transcriptional regulator",672957,673898,"synonymous_variant",1,0.2127743,0.058,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-674141-A","CDO30_RS21640","NP_435294.1","D-aminopeptidase",673915,674952,"missense_variant",1,0.1595791,0.099,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-677404-A","CDO30_RS21655-CDO30_RS21660",NA,"non-coding",NA,NA,"intergenic_region",1,0.1399875,0.152,"shoot.plast+(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-690437-G","CDO30_RS21730","NP_435276.2","FadR family transcriptional regulator",689849,690583,"synonymous_variant",1,-0.07827915,0.246,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-691340-A","CDO30_RS21735","NP_435275.1","GntR family transcriptional regulator",690713,691402,"synonymous_variant",1,-0.1498359,0.089,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-691558-T","CDO30_RS21735-CDO30_RS21740",NA,"non-coding",NA,NA,"intergenic_region",1,-0.1255988,0.092,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-691769-G","CDO30_RS21740","NP_435274.1","gluconolactonase",691613,692548,"missense_variant",1,0.07839148,0.43,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-692380-A","CDO30_RS21740","NP_435274.1","gluconolactonase",691613,692548,"synonymous_variant",1,-0.1145761,0.065,"shoot.plast-(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-693343-T","CDO30_RS21745-CDO30_RS21750",NA,"non-coding",NA,NA,"intergenic_region",1,0.06410948,0.449,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-699394-A","CDO30_RS21790","NP_435265.2","NADPH:quinone reductase",698650,699639,"synonymous_variant",1,0.06804272,0.263,"shoot.plast+(DZA-13)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-701861-T","CDO30_RS21800","NP_435263.1","ABC transporter ATP-binding protein",700987,702609,"missense_variant",1,-0.1928533,0.068,"shoot.plast-(A17-24)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-703334-C","CDO30_RS21805","NP_435262.1","protease",702930,704585,"synonymous_variant",1,-0.09484456,0.246,"shoot.plast-(DZA-13)","DZA only","single","other"
