"region","rs","gene_name","RefSeq_ID","ncbi_func","start_pos","end_pos","effect","no_effects","ave_score","maf","assocs","host","dir","GxE"
"pSymA","freebayes-snp-psyma-621605-C","CDO30_RS21365","NP_435343.1","MFS transporter",621531,623075,"missense_variant",1,0.1440779,0.356,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-622370-C","CDO30_RS21365","NP_435343.1","MFS transporter",621531,623075,"missense_variant",2,-0.03672435,0.298,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-624110-A","CDO30_RS21375","NP_435341.1","PhzF family phenazine biosynthesis protein",623732,624604,"synonymous_variant",1,0.1921635,0.408,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-628193-T","CDO30_RS21395","NP_435339.1","mechanosensitive ion channel family protein",627168,628250,"synonymous_variant",1,0.1569148,0.429,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-628321-T","CDO30_RS21395-ppk2",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2357589,0.12,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-628623-G","CDO30_RS21395-ppk2",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2406612,0.351,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-628793-C","ppk2","NP_435338.1","polyphosphate kinase 2",628646,629566,"synonymous_variant",1,0.2463719,0.099,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-629102-C","ppk2","NP_435338.1","polyphosphate kinase 2",628646,629566,"synonymous_variant",2,-0.03501345,0.325,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-631320-T","CDO30_RS21410","NP_435336.1","class I SAM-dependent methyltransferase",630727,631512,"missense_variant",1,0.1946452,0.403,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-631879-T","CDO30_RS21415","NP_435335.1","class I SAM-dependent methyltransferase",631573,632385,"synonymous_variant",1,-0.2188026,0.168,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-632042-G","CDO30_RS21415","NP_435335.1","class I SAM-dependent methyltransferase",631573,632385,"missense_variant",1,-0.283669,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-632097-G","CDO30_RS21415","NP_435335.1","class I SAM-dependent methyltransferase",631573,632385,"missense_variant",1,-0.230895,0.188,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-633644-A","CDO30_RS21430","NP_435332.2","secretin",633314,634714,"synonymous_variant",1,0.183895,0.262,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-634097-G","CDO30_RS21430","NP_435332.2","secretin",633314,634714,"synonymous_variant",1,-0.2089475,0.194,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-634181-C","CDO30_RS21430","NP_435332.2","secretin",633314,634714,"synonymous_variant",1,-0.2023459,0.173,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-635161-A","CDO30_RS21435","NP_435330.1","GntR family transcriptional regulator",634948,635622,"synonymous_variant",1,-0.1579035,0.403,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-637016-A","CDO30_RS21445","NP_435328.1","TRAP transporter small permease",636822,637391,"synonymous_variant",2,-0.03877665,0.246,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-637065-T","CDO30_RS21445","NP_435328.1","TRAP transporter small permease",636822,637391,"missense_variant",1,0.1993309,0.162,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-637910-C","CDO30_RS21450","YP_001313846.1","TRAP transporter large permease",637388,638704,"synonymous_variant",1,0.1608782,0.492,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-637973-G","CDO30_RS21450","YP_001313846.1","TRAP transporter large permease",637388,638704,"missense_variant",1,0.2529043,0.094,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-638146-A","CDO30_RS21450","YP_001313846.1","TRAP transporter large permease",637388,638704,"synonymous_variant",1,-0.1657902,0.497,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-638790-A","CDO30_RS21455","YP_001313847.1","MCD%2C Malonyl-CoA decarboxylase MCD",638701,640140,"synonymous_variant",1,0.3170581,0.079,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-640242-G","CDO30_RS21460","NP_435326.1","malonyl-CoA synthase",640137,641663,"missense_variant",1,0.138983,0.393,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-642519-G","CDO30_RS21470","NP_435324.1","hypothetical protein",642363,643076,"missense_variant",1,-0.3127738,0.152,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-643814-A","CDO30_RS21480","NP_435322.1","anti-sigma factor",643747,644532,"missense_variant",1,0.3560873,0.105,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-645594-T","CDO30_RS21490","NP_435320.1","protease",645214,646614,"synonymous_variant",1,0.1655055,0.466,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-645651-A","CDO30_RS21490","NP_435320.1","protease",645214,646614,"synonymous_variant",1,0.1849053,0.183,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-647508-C","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"synonymous_variant",2,-0.02033415,0.194,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-648057-C","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"synonymous_variant",2,-0.02044785,0.225,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-648830-T","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"missense_variant",1,-0.1917486,0.419,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-649408-C","CDO30_RS21505","NP_435318.2","bifunctional diguanylate cyclase/phosphodiesterase",647457,649658,"missense_variant",1,-0.2556124,0.246,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-650179-C","CDO30_RS21510","NP_435317.2","AI-2E family transporter",649750,651762,"synonymous_variant",2,-0.0078667,0.209,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-651084-A","CDO30_RS21510","NP_435317.2","AI-2E family transporter",649750,651762,"synonymous_variant",2,-0.03652685,0.241,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-652431-A","CDO30_RS21520","NP_435316.1","hypothetical protein",652365,652970,"missense_variant",2,-0.0134664,0.241,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-653221-C","CDO30_RS21525","NP_435315.1","hypothetical protein",653081,653368,"missense_variant",1,0.209875,0.157,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-654076-A","CDO30_RS21530","NP_435314.1","fatty acid desaturase",653368,654435,"synonymous_variant",2,-0.00797435000000001,0.262,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-654629-C","CDO30_RS21535","NP_435313.1","hypothetical protein",654521,654901,"synonymous_variant",2,-0.02154045,0.052,"height1+(DZA-3), height1-(A17-4)","Both","dis","other"
"pSymA","freebayes-snp-psyma-655931-T","CDO30_RS21545","NP_435311.1","co-chaperone GroES",655845,656162,"synonymous_variant",1,-0.1919416,0.204,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-656986-T","groL","NP_435310.1","molecular chaperone GroEL",656210,657844,"synonymous_variant",1,-0.2328615,0.152,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-657319-A","groL","NP_435310.1","molecular chaperone GroEL",656210,657844,"synonymous_variant",1,-0.1605376,0.492,"height1-(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-657834-C","groL","NP_435310.1","molecular chaperone GroEL",656210,657844,"missense_variant",1,0.2074241,0.22,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-658160-A","CDO30_RS21555","NP_435309.1","hypothetical protein",657924,658307,"synonymous_variant",1,-0.2520572,0.11,"height1-(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-658656-A","CDO30_RS21560-CDO30_RS21565",NA,"non-coding",NA,NA,"intergenic_region",1,-0.160669,0.288,"height1-(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-659880-A","CDO30_RS21570","NP_435306.1","hypothetical protein",659584,659922,"missense_variant",1,-0.2678403,0.11,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-661850-A","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,0.1905987,0.162,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-662171-T","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,0.1609911,0.283,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-662384-G","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,-0.2179437,0.131,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-662501-A","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,0.2156115,0.209,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-662529-C","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"missense_variant",1,-0.2768539,0.099,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-663020-A","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,-0.1496907,0.33,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-663421-A","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"missense_variant",1,0.2170267,0.152,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-663734-G","CDO30_RS21590","NP_435303.1","histidine kinase",661772,664333,"synonymous_variant",1,0.1716893,0.387,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-666569-T","CDO30_RS21605","NP_435301.1","ABC transporter ATP-binding protein",665780,666742,"synonymous_variant",1,0.2614129,0.183,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-668468-T","CDO30_RS21615","NP_435299.1","ABC transporter permease",667650,668471,"missense_variant",1,0.215938,0.105,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-670602-A","CDO30_RS21625","NP_435297.1","ABC transporter substrate-binding protein",669500,671092,"missense_variant",1,-0.2560306,0.183,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-672903-T","CDO30_RS21630-CDO30_RS21635",NA,"non-coding",NA,NA,"intergenic_region",1,-0.4516078,0.073,"height1-(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-673826-T","CDO30_RS21635","NP_435295.1","LysR family transcriptional regulator",672957,673898,"synonymous_variant",1,-0.3124969,0.058,"height1-(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-674598-C","CDO30_RS21640","NP_435294.1","D-aminopeptidase",673915,674952,"missense_variant",1,-0.2682111,0.215,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-674919-T","CDO30_RS21640","NP_435294.1","D-aminopeptidase",673915,674952,"missense_variant",1,0.220847,0.183,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-675003-T","CDO30_RS21645","NP_435293.1","D-amino acid aminotransferase",675003,675854,"splice_region_variant&stop_retained_variant",1,0.2239495,0.152,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-675390-A","CDO30_RS21645","NP_435293.1","D-amino acid aminotransferase",675003,675854,"synonymous_variant",1,0.2124389,0.141,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-678779-A","CDO30_RS21665","NP_435289.1","2-hydroxyacid dehydrogenase",677984,678937,"synonymous_variant",1,0.1488417,0.429,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-681265-G","CDO30_RS21685","NP_435285.1","amino acid ABC transporter permease",681262,681930,"synonymous_variant",1,-0.2258254,0.34,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-682298-G","CDO30_RS21690","NP_435284.1","LacI family transcriptional regulator",682055,683077,"synonymous_variant",1,-0.243537,0.199,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-682520-T","CDO30_RS21690","NP_435284.1","LacI family transcriptional regulator",682055,683077,"synonymous_variant",1,-0.2715671,0.105,"height1-(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-683563-C","CDO30_RS21695","NP_435283.1","aldose 1-epimerase",683319,684206,"missense_variant",1,-0.3390647,0.068,"height1-(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-683862-C","CDO30_RS21695","NP_435283.1","aldose 1-epimerase",683319,684206,"synonymous_variant",1,-0.3020232,0.079,"height1-(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-685330-G","CDO30_RS21705","NP_435281.1","sugar ABC transporter ATP-binding protein",684972,685703,"missense_variant",1,-0.248888,0.225,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-686348-A","CDO30_RS21710","NP_435280.1","ABC transporter permease",685700,686683,"synonymous_variant",3,-0.0882372666666667,0.246,"height1+(DZA-1), height1-(A17-2), height1-(DZA-3)","Both","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-689754-G","CDO30_RS21725","NP_435277.2","dehydratase",688644,689846,"synonymous_variant",1,-0.272664,0.215,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-690356-T","CDO30_RS21730","NP_435276.2","FadR family transcriptional regulator",689849,690583,"synonymous_variant",1,0.2485655,0.173,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-690437-G","CDO30_RS21730","NP_435276.2","FadR family transcriptional regulator",689849,690583,"synonymous_variant",1,-0.2599557,0.246,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-692380-A","CDO30_RS21740","NP_435274.1","gluconolactonase",691613,692548,"synonymous_variant",1,-0.3408753,0.065,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-693530-T","CDO30_RS21750","NP_435272.1","AGE family epimerase/isomerase",693348,694544,"synonymous_variant",1,0.33831,0.13,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-694954-A","CDO30_RS21755","YP_001314472.1","mandelate racemase",694608,695855,"missense_variant",2,-0.03873655,0.232,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-699064-C","CDO30_RS21790","NP_435265.2","NADPH:quinone reductase",698650,699639,"synonymous_variant",1,0.2077784,0.274,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-699370-C","CDO30_RS21790","NP_435265.2","NADPH:quinone reductase",698650,699639,"synonymous_variant",1,-0.2465419,0.268,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-699394-A","CDO30_RS21790","NP_435265.2","NADPH:quinone reductase",698650,699639,"synonymous_variant",1,0.2606171,0.263,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-700097-A","CDO30_RS21795","NP_435264.2","LysR family transcriptional regulator",699741,700640,"synonymous_variant",3,0.1999244,0.316,"height1+(DZA-1), height1+(A17-2), height1+(DZA-3)","Both","con","concordant_DZA"
"pSymA","freebayes-snp-psyma-700331-C","CDO30_RS21795","NP_435264.2","LysR family transcriptional regulator",699741,700640,"synonymous_variant",1,-0.2326544,0.353,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-701005-T","CDO30_RS21800","NP_435263.1","ABC transporter ATP-binding protein",700987,702609,"synonymous_variant",1,-0.3062687,0.068,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-701605-A","CDO30_RS21800","NP_435263.1","ABC transporter ATP-binding protein",700987,702609,"synonymous_variant",1,-0.3581182,0.058,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-701896-C","CDO30_RS21800","NP_435263.1","ABC transporter ATP-binding protein",700987,702609,"synonymous_variant",1,-0.4394845,0.052,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-703334-C","CDO30_RS21805","NP_435262.1","protease",702930,704585,"synonymous_variant",3,-0.0977828333333333,0.246,"height1+(DZA-1), height1-(A17-2), height1-(DZA-3)","Both","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-706383-A","CDO30_RS21820","NP_435259.1","hypothetical protein",706186,706614,"synonymous_variant",2,-0.0302097,0.225,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-706434-G","CDO30_RS21820","NP_435259.1","hypothetical protein",706186,706614,"synonymous_variant",2,-0.0309165,0.236,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-707152-G","CDO30_RS21825","NP_435258.2","transglutaminase family protein",706720,707787,"missense_variant",1,0.2824087,0.157,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-707649-A","CDO30_RS21825","NP_435258.2","transglutaminase family protein",706720,707787,"synonymous_variant",1,0.2686053,0.058,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-713547-T","CDO30_RS21875","YP_002000327.1","hypothetical protein",713376,713663,"synonymous_variant",1,0.2784435,0.194,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-713731-T","CDO30_RS21875-CDO30_RS21880",NA,"non-coding",NA,NA,"intergenic_region",2,0.0040456,0.183,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-713787-A","CDO30_RS21875-CDO30_RS21880",NA,"non-coding",NA,NA,"intergenic_region",1,0.3883901,0.063,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-714012-A","CDO30_RS21880","NP_435254.1","hypothetical protein",713859,714416,"synonymous_variant",1,-0.2250089,0.204,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-714164-C","CDO30_RS21880","NP_435254.1","hypothetical protein",713859,714416,"missense_variant",1,0.2499194,0.094,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-714728-T","selB","NP_435253.1","selenocysteine-specific translation elongation factor",714670,716670,"missense_variant",1,0.2577975,0.141,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-715097-C","selB","NP_435253.1","selenocysteine-specific translation elongation factor",714670,716670,"missense_variant",1,-0.1685659,0.319,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-715555-C","selB","NP_435253.1","selenocysteine-specific translation elongation factor",714670,716670,"synonymous_variant",1,0.3794768,0.073,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-718078-C","CDO30_RS21895","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",717448,718848,"synonymous_variant",1,0.3302609,0.136,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-718140-A","CDO30_RS21895","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",717448,718848,"missense_variant",1,0.3206642,0.126,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-718252-G","CDO30_RS21895","NP_435251.1","L-selenocysteinyl-tRNA(Sec) synthase",717448,718848,"synonymous_variant",2,0.00625155000000001,0.152,"height1-(DZA-1), height1+(A17-2)","Both","dis","other"
"pSymA","freebayes-snp-psyma-719005-G","fdhE","NP_435250.1","formate dehydrogenase accessory protein FdhE",718853,719773,"missense_variant",1,0.2873915,0.126,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-719609-A","fdhE","NP_435250.1","formate dehydrogenase accessory protein FdhE",718853,719773,"synonymous_variant",1,-0.2664463,0.11,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-719678-A","fdhE","NP_435250.1","formate dehydrogenase accessory protein FdhE",718853,719773,"synonymous_variant",1,0.2938437,0.152,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-719758-A","fdhE","NP_435250.1","formate dehydrogenase accessory protein FdhE",718853,719773,"missense_variant",1,0.2490431,0.126,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-720034-A","CDO30_RS21905","NP_435249.1","formate dehydrogenase subunit gamma",719812,720498,"synonymous_variant",1,0.2487976,0.105,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-721761-A","fdnG","NP_435247.1","formate dehydrogenase-N subunit alpha",721465,724569,"synonymous_variant",1,-0.2288405,0.115,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-722739-C","fdnG","NP_435247.1","formate dehydrogenase-N subunit alpha",721465,724569,"missense_variant",1,0.2465674,0.183,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-724632-A","fdnG-repA",NA,"non-coding",NA,NA,"intergenic_region",1,0.2883644,0.089,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-725867-G","fdnG-repA",NA,"non-coding",NA,NA,"intergenic_region",1,0.1932932,0.204,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-728339-G","repB","NP_436539.2","plasmid partitioning protein RepB",727785,728786,"synonymous_variant",1,0.2089311,0.147,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-729574-C","CDO30_RS21930","NP_436538.1","replication initiation protein RepC",728942,730147,"synonymous_variant",1,-0.4067135,0.058,"height1-(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-730773-C","CDO30_RS21935","NP_436537.2","peroxiredoxin",730452,730868,"missense_variant",1,0.255803,0.11,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-731191-G","CDO30_RS21940","NP_436536.2","TetR/AcrR family transcriptional regulator",731077,731775,"synonymous_variant",1,0.2584985,0.105,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-731808-A","CDO30_RS21940-CDO30_RS21945",NA,"non-coding",NA,NA,"intergenic_region",1,-0.3057422,0.148,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-732215-A","CDO30_RS21945","NP_436535.1","ABC transporter ATP-binding protein",731844,733433,"synonymous_variant",1,0.2886897,0.084,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-732960-G","CDO30_RS21945","NP_436535.1","ABC transporter ATP-binding protein",731844,733433,"missense_variant",1,-0.2431771,0.131,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-733555-T","CDO30_RS21945-CDO30_RS21950",NA,"non-coding",NA,NA,"intergenic_region",1,-0.2308651,0.115,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-733796-T","CDO30_RS21950","NP_436534.1","quinone oxidoreductase",733655,734623,"synonymous_variant",1,0.1974778,0.257,"height1+(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-734017-G","CDO30_RS21950","NP_436534.1","quinone oxidoreductase",733655,734623,"synonymous_variant",1,-0.2558277,0.162,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-734517-A","CDO30_RS21950","NP_436534.1","quinone oxidoreductase",733655,734623,"missense_variant",1,-0.2730859,0.178,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-737350-T","katG","NP_436532.1","catalase/peroxidase HPI",735683,737866,"synonymous_variant",2,0.00885905000000001,0.257,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-738652-A","CDO30_RS21970","NP_436531.1","MFS transporter",737957,739126,"missense_variant",1,0.1854116,0.22,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-741845-C","CDO30_RS21985","NP_436528.1","cytosine deaminase",741146,742444,"synonymous_variant",1,-0.2821086,0.105,"height1-(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-744445-T","CDO30_RS21995","NP_436526.1","ABC transporter permease",743407,744456,"synonymous_variant",1,0.1693982,0.236,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-744776-G","CDO30_RS22000","NP_436525.1","ABC transporter ATP-binding protein",744446,745972,"synonymous_variant",1,0.2074356,0.215,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-745043-C","CDO30_RS22000","NP_436525.1","ABC transporter ATP-binding protein",744446,745972,"synonymous_variant",1,-0.1608219,0.414,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-745123-T","CDO30_RS22000","NP_436525.1","ABC transporter ATP-binding protein",744446,745972,"missense_variant",2,-0.010468,0.178,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-746764-G","CDO30_RS22005","NP_436524.1","amidase",745969,747384,"synonymous_variant",1,0.2378407,0.168,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-747960-G","CDO30_RS22010","NP_436523.1","BMP family ABC transporter substrate-binding protein",747396,748382,"synonymous_variant",1,0.1727899,0.277,"height1+(A17-4)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-753360-C","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"synonymous_variant",2,-0.00901645,0.188,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-753405-C","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"synonymous_variant",2,-0.0244545,0.225,"height1+(DZA-1), height1-(DZA-3)","DZA only","dis","antagonistic_DZA"
"pSymA","freebayes-snp-psyma-753843-C","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"synonymous_variant",1,0.1712558,0.277,"height1+(A17-2)","A17 only","single","other"
"pSymA","freebayes-snp-psyma-754182-C","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"synonymous_variant",1,0.1902813,0.157,"height1+(DZA-1)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-754232-T","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"missense_variant",1,-0.2224911,0.168,"height1-(DZA-3)","DZA only","single","other"
"pSymA","freebayes-snp-psyma-754987-C","CDO30_RS22040","NP_436519.2","oxidoreductase",753288,755486,"missense_variant",1,0.3136925,0.068,"height1+(A17-2)","A17 only","single","other"
